,PSZACcontroller_oveHeaCor_u,PSZACcontroller_oveHeaPer1_u,PSZACcontroller_oveHeaPer2_u,PSZACcontroller_oveHeaPer3_u,PSZACcontroller_oveHeaPer4_u,TDryBul,HGloHor,Occupancy[core_zn],Occupancy[perimeter_zn_1],Occupancy[perimeter_zn_2],Occupancy[perimeter_zn_3],Occupancy[perimeter_zn_4],senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,timestamp
2020-01-19 04:45:00,0.196,0.358,0.327,0.2,0.601,1.55,0.0,0.0,0.0,0.0,0.0,0.0,308.58766527260974,308.1836844458132,311.077158189351,304.2749004870181,316.7299967094128,2020-01-19 04:45:00
2020-01-19 04:50:00,0.191,0.303,0.363,0.209,0.511,1.6,0.0,0.0,0.0,0.0,0.0,0.0,308.5327048822498,307.72745817057194,311.45347947380304,304.3355735353139,315.7136774731687,2020-01-19 04:50:00
2020-01-19 04:55:00,0.191,0.303,0.363,0.209,0.511,1.65,0.0,0.0,0.0,0.0,0.0,0.0,308.4830883094695,307.5224839528896,311.5845863256024,304.35706457354297,315.450186064585,2020-01-19 04:55:00
2020-01-19 05:00:00,0.191,0.303,0.363,0.209,0.511,1.7,0.0,0.0,0.0,0.0,0.0,0.0,308.43338664130255,307.3140778089799,311.72093371129847,304.3790954562139,315.1708534611478,2020-01-19 05:00:00
2020-01-19 05:05:00,0.191,0.303,0.363,0.209,0.511,1.65,0.0,0.0,0.0,0.0,0.0,0.0,308.42256445651526,307.4317938727394,311.5713305994492,304.35807230817306,315.46352387496603,2020-01-19 05:05:00
2020-01-19 05:10:00,0.191,0.303,0.363,0.209,0.511,1.6,0.0,0.0,0.0,0.0,0.0,0.0,308.4114018339783,307.5457653555402,311.42700918974117,304.3375454623482,315.7454530566914,2020-01-19 05:10:00
2020-01-19 05:15:00,0.191,0.303,0.363,0.209,0.511,1.55,0.0,0.0,0.0,0.0,0.0,0.0,308.3923848812794,307.51990880670303,311.4640941961262,304.3245592218021,315.54295248516956,2020-01-19 05:15:00
2020-01-19 05:20:00,0.191,0.303,0.363,0.209,0.511,1.5,0.0,0.0,0.0,0.0,0.0,0.0,308.3734367844509,307.49565808983937,311.4978282896617,304.31148613169825,315.34955008331826,2020-01-19 05:20:00
2020-01-19 05:25:00,0.191,0.303,0.363,0.209,0.511,1.45,0.0,0.0,0.0,0.0,0.0,0.0,308.34400257782653,307.413117207113,311.5295602684026,304.3090018078401,315.2604469316081,2020-01-19 05:25:00
2020-01-19 05:30:00,0.191,0.303,0.363,0.209,0.511,1.4,0.0,0.0,0.0,0.0,0.0,0.0,308.3146602632458,307.33124562501825,311.5613293578525,304.306395539914,315.1693858160332,2020-01-19 05:30:00
2020-01-19 05:35:00,0.191,0.303,0.363,0.209,0.511,1.35,0.0,0.0,0.0,0.0,0.0,0.0,308.2922793676696,307.33664034849755,311.51219472220436,304.297037959096,315.2427725552743,2020-01-19 05:35:00
2020-01-19 05:40:00,0.191,0.303,0.363,0.209,0.511,1.3,0.0,0.0,0.0,0.0,0.0,0.0,308.2698375772952,307.3410332124565,311.4645544674261,304.2877582664654,315.31307161837094,2020-01-19 05:40:00
2020-01-19 05:45:00,0.191,0.303,0.363,0.209,0.511,1.25,0.0,0.0,0.0,0.0,0.0,0.0,308.2503401825284,307.3313130188955,311.4667508391728,304.2766992006882,315.22560303593735,2020-01-19 05:45:00
2020-01-19 05:50:00,0.186,0.34,0.42,0.248,0.43,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,308.19136457530703,307.6227021576022,312.0905241555653,304.57781581529156,314.29720256222225,2020-01-19 05:50:00
2020-01-19 05:55:00,0.186,0.34,0.42,0.248,0.43,1.15,0.0,0.0,0.0,0.0,0.0,0.0,308.1489113671558,307.7241458573668,312.31285253491427,304.72612331977956,314.0071378966902,2020-01-19 05:55:00
2020-01-19 06:00:00,0.186,0.34,0.42,0.248,0.43,1.1,0.0,0.0,0.0,0.0,0.0,0.0,308.10627512240046,307.8281389356664,312.5437224467956,304.87657458057606,313.7035519616383,2020-01-19 06:00:00
2020-01-19 06:05:00,0.186,0.34,0.42,0.248,0.43,1.1,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,308.094984698961,307.7240529561505,312.31320792250267,304.7873133168291,313.9496688426369,2020-01-19 06:05:00
2020-01-19 06:10:00,0.186,0.34,0.42,0.248,0.43,1.1,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,308.0834198467477,307.62235583823656,312.09121383951145,304.7008145550933,314.1854650647611,2020-01-19 06:10:00
2020-01-19 06:15:00,0.186,0.34,0.42,0.248,0.43,1.1,3.25,0.0,0.0,0.0,0.0,0.0,308.0692970646796,307.6264317264848,312.19631154869353,304.6904760726395,314.0189875594478,2020-01-19 06:15:00
2020-01-19 06:20:00,0.186,0.34,0.42,0.248,0.43,1.1,4.333333333333333,0.0,0.0,0.0,0.0,0.0,308.05519671736124,307.6292928786532,312.2953665646692,304.67925961656863,313.8600657932363,2020-01-19 06:20:00
2020-01-19 06:25:00,0.186,0.34,0.42,0.248,0.43,1.1,5.416666666666666,0.0,0.0,0.0,0.0,0.0,308.0328006489681,307.65714749414883,312.35897326888767,304.7201061111691,313.74251791672924,2020-01-19 06:25:00
2020-01-19 06:30:00,0.186,0.34,0.42,0.248,0.43,1.1,6.5,0.0,0.0,0.0,0.0,0.0,308.01047717951894,307.6847156006107,312.4232338133461,304.76035352639883,313.6241945787219,2020-01-19 06:30:00
2020-01-19 06:35:00,0.186,0.34,0.42,0.248,0.43,1.1,7.583333333333333,0.0,0.0,0.0,0.0,0.0,307.99201044208706,307.65743898497755,312.35708007668205,304.7510348394165,313.67375746874006,2020-01-19 06:35:00
2020-01-19 06:40:00,0.186,0.34,0.42,0.248,0.43,1.1,8.666666666666666,0.0,0.0,0.0,0.0,0.0,307.9735099580255,307.6307920966415,312.293335045244,304.7422874248799,313.72016806072116,2020-01-19 06:40:00
2020-01-19 06:45:00,0.186,0.34,0.42,0.248,0.43,1.1,9.75,0.0,0.0,0.0,0.0,0.0,307.95781541116304,307.6199494854136,312.329534324315,304.731029603787,313.6467695875936,2020-01-19 06:45:00
2020-01-19 06:50:00,0.197,0.357,0.355,0.229,0.428,1.1,10.833333333333332,0.0,0.0,0.0,0.0,0.0,308.0288915060234,307.74719812727886,311.6540257839623,304.5677256727224,313.5547823286505,2020-01-19 06:50:00
2020-01-19 06:55:00,0.197,0.357,0.355,0.229,0.428,1.1,11.916666666666666,0.0,0.0,0.0,0.0,0.0,308.05932332133705,307.80830476839884,311.4366698262422,304.49937689781177,313.49199394419196,2020-01-19 06:55:00
2020-01-19 07:00:00,0.197,0.357,0.355,0.229,0.428,1.1,13.0,0.0,0.0,0.0,0.0,0.0,308.0901955972813,307.87034038245287,311.2095622472071,304.42974691475666,313.4286191197932,2020-01-19 07:00:00
2020-01-19 07:05:00,0.197,0.357,0.355,0.229,0.428,1.1,18.916666666666664,0.0,0.0,0.0,0.0,0.0,308.09695810134394,307.8617840111643,311.4396894495917,304.5036751520787,313.474723137001,2020-01-19 07:05:00
2020-01-19 07:10:00,0.197,0.357,0.355,0.229,0.428,1.1,24.833333333333332,0.0,0.0,0.0,0.0,0.0,308.1039317581592,307.8540381465145,311.66137246928525,304.575948957313,313.5187716594642,2020-01-19 07:10:00
2020-01-19 07:15:00,0.197,0.357,0.355,0.229,0.428,1.1,30.75,0.0,0.0,0.0,0.0,0.0,308.09203963132614,307.8523997778581,311.5732734116079,304.5758978646116,313.46880416443554,2020-01-19 07:15:00
2020-01-19 07:20:00,0.197,0.357,0.355,0.229,0.428,1.1,36.666666666666664,0.0,0.0,0.0,0.0,0.0,308.08031272021145,307.8506913500072,311.49089458138036,304.5766801636745,313.42060165132114,2020-01-19 07:20:00
2020-01-19 07:25:00,0.197,0.357,0.355,0.229,0.428,1.1,42.58333333333333,0.0,0.0,0.0,0.0,0.0,308.07416568142065,307.87588118443176,311.41651542341106,304.55266494929714,313.39528202128207,2020-01-19 07:25:00
2020-01-19 07:30:00,0.197,0.357,0.355,0.229,0.428,1.1,48.5,0.0,0.0,0.0,0.0,0.0,308.06796976205004,307.9007619332347,311.34198849444397,304.5289358386868,313.3695324452625,2020-01-19 07:30:00
2020-01-19 07:35:00,0.197,0.357,0.355,0.229,0.428,1.1,54.416666666666664,0.0,0.0,0.0,0.0,0.0,308.064895532898,307.916719607151,311.41713078899477,304.5413954287167,313.3743891147549,2020-01-19 07:35:00
2020-01-19 07:40:00,0.197,0.357,0.355,0.229,0.428,1.1,60.33333333333333,0.0,0.0,0.0,0.0,0.0,308.06179401086644,307.93277969880864,311.48951063658495,304.55343827056345,313.3786716040732,2020-01-19 07:40:00
2020-01-19 07:45:00,0.197,0.357,0.355,0.229,0.428,1.1,66.25,0.0,0.0,0.0,0.0,0.0,308.054869902509,307.9473850193563,311.47646669690164,304.56193338700194,313.35608205794523,2020-01-19 07:45:00
2020-01-19 07:50:00,0.217,0.356,0.418,0.272,0.513,1.1,72.16666666666666,0.0,0.0,0.0,0.0,0.0,308.2057891554802,307.95387334892234,312.15302195177316,304.91464031058877,314.2195661886633,2020-01-19 07:50:00
2020-01-19 07:55:00,0.217,0.356,0.418,0.272,0.513,1.1,78.08333333333333,0.0,0.0,0.0,0.0,0.0,308.28502316990074,307.9682200923766,312.37264826441407,305.0836905039766,314.49984496160164,2020-01-19 07:55:00
2020-01-19 08:00:00,0.217,0.356,0.418,0.272,0.513,1.1,84.0,0.0,0.0,0.0,0.0,0.0,308.3650384475208,307.98246669889426,312.60195802285983,305.2552787977974,314.7926837515395,2020-01-19 08:00:00
2020-01-19 08:05:00,0.217,0.356,0.418,0.272,0.513,1.1,88.25,0.0,0.0,0.0,0.0,0.0,308.4576389821635,308.1343412304498,312.5287019822858,305.2961614261695,314.6209053383703,2020-01-19 08:05:00
2020-01-19 08:10:00,0.217,0.356,0.418,0.272,0.513,1.1,92.5,0.0,0.0,0.0,0.0,0.0,308.55012933477036,308.2846357983944,312.4610333566883,305.33855030977816,314.4578501226978,2020-01-19 08:10:00
2020-01-19 08:15:00,0.217,0.356,0.418,0.272,0.513,1.1,96.75,0.0,0.0,0.0,0.0,0.0,308.5716763420628,308.30472116814093,312.5615986085356,305.36425876880674,314.60707479494323,2020-01-19 08:15:00
2020-01-19 08:20:00,0.217,0.356,0.418,0.272,0.513,1.1,101.0,0.0,0.0,0.0,0.0,0.0,308.5938446108212,308.3263015175251,312.6590568915406,305.39015950083314,314.75043606123245,2020-01-19 08:20:00
2020-01-19 08:25:00,0.217,0.356,0.418,0.272,0.513,1.1,105.25,0.0,0.0,0.0,0.0,0.0,308.60805186701,308.3367099712686,312.7392191315766,305.4471038821217,314.83524423545987,2020-01-19 08:25:00
2020-01-19 08:30:00,0.217,0.356,0.418,0.272,0.513,1.1,109.5,0.0,0.0,0.0,0.0,0.0,308.6223288686978,308.3472467419663,312.81970087321866,305.50369047919514,314.92115192686794,2020-01-19 08:30:00
2020-01-19 08:35:00,0.217,0.356,0.418,0.272,0.513,1.1,113.75,0.0,0.0,0.0,0.0,0.0,308.6559092006164,308.4038637258286,312.8165264089526,305.5430268403712,314.89089290193857,2020-01-19 08:35:00
2020-01-19 08:40:00,0.217,0.356,0.418,0.272,0.513,1.1,118.0,0.0,0.0,0.0,0.0,0.0,308.6893204828911,308.4599515695942,312.8148973456815,305.5825620713273,314.8628156002074,2020-01-19 08:40:00
2020-01-19 08:45:00,0.217,0.356,0.418,0.272,0.513,1.1,122.25,0.0,0.0,0.0,0.0,0.0,308.7135865701308,308.49002123253587,312.86586884588354,305.6100925339655,314.9357020920223,2020-01-19 08:45:00
2020-01-19 08:50:00,0.208,0.288,0.493,0.323,0.615,1.1,126.5,0.0,0.0,0.0,0.0,0.0,308.66691832686763,307.96729782378003,313.7349445181237,306.0459640287765,316.0693764870774,2020-01-19 08:50:00
2020-01-19 08:55:00,0.208,0.288,0.493,0.323,0.615,1.1,130.75,0.0,0.0,0.0,0.0,0.0,308.6453950548092,307.75622087304805,314.04657485323474,306.27078153727444,316.4325185575641,2020-01-19 08:55:00
2020-01-19 09:00:00,0.208,0.288,0.493,0.323,0.615,1.1,135.0,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,308.6235825023034,307.5408884820207,314.36998440162984,306.4985318932187,316.8120635189134,2020-01-19 09:00:00
2020-01-19 09:05:00,0.208,0.288,0.493,0.323,0.615,1.0583333333333333,138.75,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,307.8364503112806,306.99284978006756,313.23536806613754,305.73687974812185,315.5247048291739,2020-01-19 09:05:00
2020-01-19 09:10:00,0.208,0.288,0.493,0.323,0.615,1.0166666666666668,142.5,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,306.77899340323523,306.1287691243859,311.7556029738659,304.6800071803136,313.85429490794957,2020-01-19 09:10:00
2020-01-19 09:15:00,0.208,0.288,0.493,0.323,0.615,0.9750000000000001,146.25,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,306.8611957872432,306.2762064882026,312.4786541042131,304.93113116747674,314.77531762433097,2020-01-19 09:15:00
2020-01-19 09:20:00,0.208,0.288,0.493,0.323,0.615,0.9333333333333333,150.0,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,306.9319672166945,306.4081572772702,313.13811295326354,305.1598301618768,315.61828699072277,2020-01-19 09:20:00
2020-01-19 09:25:00,0.208,0.288,0.493,0.323,0.615,0.8916666666666667,153.75,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,307.0483485889374,306.4870612594586,313.18192888888086,305.3147557653993,315.58429569159017,2020-01-19 09:25:00
2020-01-19 09:30:00,0.208,0.288,0.493,0.323,0.615,0.8500000000000001,157.5,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,307.15970978145015,306.56330107457643,313.234055720775,305.46418065929805,315.5659916392797,2020-01-19 09:30:00
2020-01-19 09:35:00,0.208,0.288,0.493,0.323,0.615,0.8083333333333333,161.25,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,307.07293792727745,306.4361779309352,312.8632844084657,305.3199887012982,315.14368270265595,2020-01-19 09:35:00
2020-01-19 09:40:00,0.208,0.288,0.493,0.323,0.615,0.7666666666666667,165.0,2.9932,2.269,1.3459999999999999,2.269,1.3459999999999999,306.9910373756197,306.31603025920356,312.5136280694607,305.18431535807275,314.74429596379156,2020-01-19 09:40:00
