TDryBul,TDewPoi,relHum,pAtm,HHorIR,HGloHor,HDirNor,HDifHor,winDir,winSpe,nTot,nOpa,ceiHei,time
17.2,11.7,70.0,99200.0,0.0,0.0,0.0,0.0,180.0,6.7,8.0,8.0,1520.0,47437200.0
16.7,12.8,78.0,99000.0,0.0,0.0,0.0,0.0,190.0,7.7,4.0,4.0,77777.0,47440800.0
17.2,13.9,81.0,99000.0,0.0,0.0,0.0,0.0,180.0,8.8,9.0,9.0,1160.0,47444400.0
17.8,15.0,84.0,99000.0,38.0,16.0,19.0,14.0,180.0,7.7,8.0,2.0,77777.0,47448000.0
18.9,15.6,81.0,98900.0,244.0,107.0,243.0,62.0,190.0,7.7,9.0,3.0,77777.0,47451600.0
22.2,16.1,69.0,99000.0,478.0,254.0,402.0,108.0,190.0,8.2,9.0,4.0,77777.0,47455200.0
23.3,16.7,66.0,99000.0,704.0,350.0,216.0,234.0,210.0,9.8,9.0,5.0,7620.0,47458800.0
25.0,18.3,67.0,98900.0,906.0,518.0,365.0,266.0,210.0,10.8,9.0,5.0,7620.0,47462400.0
26.7,18.9,63.0,98900.0,1069.0,750.0,566.0,290.0,210.0,10.8,9.0,6.0,7620.0,47466000.0
26.7,19.4,65.0,98900.0,1183.0,468.0,104.0,375.0,200.0,8.2,10.0,8.0,7010.0,47469600.0
27.2,20.0,65.0,98900.0,1240.0,969.0,764.0,249.0,220.0,8.8,6.0,6.0,7010.0,47473200.0
29.4,20.6,59.0,98800.0,1236.0,905.0,746.0,204.0,220.0,11.8,6.0,2.0,77777.0,47476800.0
29.4,21.1,61.0,98800.0,1171.0,825.0,627.0,268.0,190.0,10.3,9.0,4.0,77777.0,47480400.0
30.6,20.6,55.0,98800.0,1050.0,736.0,635.0,230.0,220.0,8.2,9.0,3.0,77777.0,47484000.0
30.6,20.6,55.0,98700.0,880.0,569.0,582.0,181.0,210.0,10.3,8.0,2.0,77777.0,47487600.0
30.0,20.6,57.0,98700.0,675.0,416.0,529.0,147.0,200.0,10.3,8.0,2.0,77777.0,47491200.0
28.9,21.1,63.0,98700.0,446.0,213.0,297.0,114.0,200.0,8.8,8.0,6.0,7620.0,47494800.0
28.3,21.1,65.0,98700.0,212.0,67.0,77.0,55.0,200.0,10.3,7.0,4.0,7620.0,47498400.0
27.8,21.7,69.0,98800.0,23.0,7.0,7.0,6.0,190.0,9.3,7.0,3.0,77777.0,47502000.0
26.7,21.7,74.0,98800.0,0.0,0.0,0.0,0.0,220.0,7.2,6.0,2.0,77777.0,47505600.0
26.7,21.7,74.0,98900.0,0.0,0.0,0.0,0.0,190.0,8.8,3.0,3.0,77777.0,47509200.0
26.7,21.1,72.0,98900.0,0.0,0.0,0.0,0.0,190.0,8.2,3.0,3.0,77777.0,47512800.0
25.6,21.7,79.0,99000.0,0.0,0.0,0.0,0.0,180.0,8.2,0.0,0.0,77777.0,47516400.0
25.6,20.6,74.0,98900.0,0.0,0.0,0.0,0.0,190.0,8.8,0.0,0.0,77777.0,47520000.0
25.6,20.0,72.0,98900.0,0.0,0.0,0.0,0.0,180.0,7.7,0.0,0.0,77777.0,47523600.0
25.0,18.3,67.0,99000.0,0.0,0.0,0.0,0.0,180.0,9.8,3.0,1.0,77777.0,47527200.0
25.0,18.9,69.0,99000.0,0.0,0.0,0.0,0.0,180.0,7.7,4.0,1.0,77777.0,47530800.0
25.0,20.0,74.0,99000.0,37.0,13.0,21.0,12.0,190.0,8.2,4.0,1.0,77777.0,47534400.0
23.9,20.0,79.0,99100.0,242.0,101.0,235.0,58.0,210.0,6.2,4.0,1.0,77777.0,47538000.0
25.6,20.6,74.0,99100.0,476.0,285.0,574.0,76.0,220.0,7.7,0.0,0.0,77777.0,47541600.0
26.7,21.1,72.0,99100.0,702.0,474.0,695.0,102.0,210.0,7.7,0.0,0.0,77777.0,47545200.0
28.3,21.1,65.0,99200.0,904.0,650.0,761.0,126.0,190.0,7.2,1.0,0.0,77777.0,47548800.0
29.4,21.1,61.0,99200.0,1068.0,795.0,803.0,142.0,190.0,7.7,1.0,0.0,77777.0,47552400.0
31.1,21.7,57.0,99200.0,1182.0,896.0,819.0,159.0,200.0,5.7,2.0,0.0,77777.0,47556000.0
31.1,21.1,55.0,99200.0,1239.0,866.0,748.0,160.0,200.0,7.7,2.0,1.0,77777.0,47559600.0
32.2,21.1,52.0,99200.0,1235.0,905.0,808.0,147.0,200.0,7.7,1.0,1.0,77777.0,47563200.0
32.8,21.1,50.0,99100.0,1171.0,836.0,750.0,170.0,190.0,8.8,2.0,2.0,77777.0,47566800.0
32.8,20.6,49.0,99100.0,1049.0,731.0,652.0,212.0,190.0,8.8,3.0,3.0,77777.0,47570400.0
31.7,21.1,54.0,99100.0,880.0,581.0,589.0,188.0,190.0,8.2,3.0,3.0,77777.0,47574000.0
31.7,21.1,54.0,99100.0,674.0,408.0,514.0,147.0,190.0,9.3,2.0,2.0,77777.0,47577600.0
30.6,20.6,55.0,99100.0,446.0,255.0,546.0,72.0,180.0,7.7,0.0,0.0,77777.0,47581200.0
29.4,21.1,61.0,99100.0,211.0,88.0,285.0,43.0,190.0,9.3,0.0,0.0,77777.0,47584800.0
28.3,21.1,65.0,99100.0,22.0,10.0,14.0,9.0,190.0,8.8,0.0,0.0,77777.0,47588400.0
27.2,21.1,69.0,99200.0,0.0,0.0,0.0,0.0,180.0,9.3,0.0,0.0,77777.0,47592000.0
27.2,20.6,67.0,99200.0,0.0,0.0,0.0,0.0,180.0,7.7,0.0,0.0,77777.0,47595600.0
27.2,20.0,65.0,99300.0,0.0,0.0,0.0,0.0,180.0,7.2,0.0,0.0,77777.0,47599200.0
26.1,18.3,62.0,99300.0,0.0,0.0,0.0,0.0,190.0,8.2,0.0,0.0,77777.0,47602800.0
26.1,18.3,62.0,99300.0,0.0,0.0,0.0,0.0,190.0,7.2,0.0,0.0,77777.0,47606400.0
26.1,18.3,62.0,99300.0,0.0,0.0,0.0,0.0,190.0,8.2,0.0,0.0,77777.0,47610000.0
23.3,17.8,71.0,99300.0,0.0,0.0,0.0,0.0,220.0,6.7,0.0,0.0,77777.0,47613600.0
22.2,18.9,82.0,99300.0,0.0,0.0,0.0,0.0,190.0,5.2,0.0,0.0,77777.0,47617200.0
21.7,18.9,84.0,99300.0,36.0,16.0,36.0,13.0,190.0,5.2,0.0,0.0,77777.0,47620800.0
23.3,19.4,79.0,99400.0,240.0,111.0,356.0,46.0,190.0,7.2,0.0,0.0,77777.0,47624400.0
25.6,20.6,74.0,99400.0,474.0,282.0,576.0,74.0,210.0,6.2,1.0,0.0,77777.0,47628000.0
26.7,21.1,72.0,99400.0,700.0,474.0,706.0,97.0,210.0,5.7,0.0,0.0,77777.0,47631600.0
28.3,22.2,70.0,99400.0,903.0,653.0,780.0,116.0,210.0,7.7,0.0,0.0,77777.0,47635200.0
29.4,22.8,67.0,99500.0,1067.0,797.0,821.0,130.0,210.0,4.6,0.0,0.0,77777.0,47638800.0
31.1,22.8,61.0,99500.0,1181.0,897.0,844.0,139.0,200.0,5.7,0.0,0.0,77777.0,47642400.0
31.7,22.8,59.0,99500.0,1238.0,884.0,785.0,144.0,210.0,7.2,1.0,1.0,77777.0,47646000.0
32.2,22.8,58.0,99500.0,1235.0,867.0,692.0,218.0,210.0,7.2,3.0,3.0,77777.0,47649600.0
32.8,22.2,54.0,99500.0,1170.0,845.0,663.0,257.0,230.0,7.7,4.0,4.0,77777.0,47653200.0
32.2,22.8,58.0,99500.0,1049.0,705.0,567.0,254.0,220.0,7.2,4.0,4.0,77777.0,47656800.0
32.2,22.2,56.0,99400.0,880.0,491.0,397.0,226.0,210.0,7.2,5.0,5.0,77777.0,47660400.0
31.1,22.2,59.0,99400.0,674.0,432.0,609.0,122.0,180.0,5.7,3.0,3.0,77777.0,47664000.0
30.6,22.8,63.0,99500.0,445.0,237.0,466.0,81.0,220.0,6.7,2.0,2.0,77777.0,47667600.0
22.8,20.6,87.0,99800.0,211.0,25.0,4.0,24.0,290.0,6.2,10.0,10.0,880.0,47671200.0
20.6,20.0,97.0,99800.0,22.0,4.0,0.0,4.0,310.0,2.6,10.0,10.0,1160.0,47674800.0
20.6,20.0,97.0,99600.0,0.0,0.0,0.0,0.0,270.0,2.1,3.0,3.0,77777.0,47678400.0
18.3,17.8,97.0,99700.0,0.0,0.0,0.0,0.0,190.0,3.6,2.0,2.0,77777.0,47682000.0
20.6,18.9,90.0,99800.0,0.0,0.0,0.0,0.0,190.0,3.1,0.0,0.0,77777.0,47685600.0
21.1,20.6,97.0,99800.0,0.0,0.0,0.0,0.0,230.0,2.6,1.0,1.0,77777.0,47689200.0
21.1,20.0,93.0,99800.0,0.0,0.0,0.0,0.0,240.0,2.6,0.0,0.0,77777.0,47692800.0
20.6,20.6,100.0,99800.0,0.0,0.0,0.0,0.0,280.0,2.6,8.0,8.0,180.0,47696400.0
21.1,21.1,100.0,99800.0,0.0,0.0,0.0,0.0,280.0,2.6,10.0,10.0,180.0,47700000.0
21.1,21.1,100.0,99900.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,180.0,47703600.0
20.6,19.4,93.0,100000.0,34.0,4.0,0.0,4.0,290.0,2.6,10.0,10.0,1160.0,47707200.0
20.6,18.9,90.0,100000.0,237.0,72.0,10.0,70.0,10.0,3.6,9.0,9.0,1400.0,47710800.0
21.1,18.3,84.0,100100.0,472.0,130.0,3.0,129.0,360.0,2.6,10.0,10.0,2440.0,47714400.0
21.7,17.8,79.0,100100.0,699.0,197.0,8.0,193.0,40.0,3.1,10.0,10.0,2740.0,47718000.0
23.3,16.1,64.0,100100.0,901.0,514.0,295.0,312.0,20.0,2.6,10.0,9.0,2440.0,47721600.0
23.3,16.1,64.0,100000.0,1065.0,535.0,237.0,343.0,80.0,3.6,10.0,8.0,2440.0,47725200.0
27.2,13.9,44.0,100000.0,1180.0,771.0,507.0,316.0,130.0,2.6,7.0,4.0,7620.0,47728800.0
28.9,12.2,36.0,100000.0,1238.0,792.0,453.0,366.0,80.0,3.6,7.0,7.0,2440.0,47732400.0
27.2,14.4,46.0,100000.0,1234.0,745.0,390.0,379.0,80.0,4.1,10.0,8.0,2440.0,47736000.0
26.7,13.9,45.0,100000.0,1169.0,350.0,10.0,341.0,50.0,4.1,10.0,10.0,2440.0,47739600.0
26.7,13.3,44.0,100000.0,1048.0,242.0,1.0,241.0,50.0,3.1,10.0,10.0,3050.0,47743200.0
25.6,15.0,52.0,99900.0,879.0,208.0,17.0,197.0,40.0,3.6,10.0,10.0,3050.0,47746800.0
23.9,17.2,66.0,99800.0,673.0,105.0,8.0,101.0,40.0,4.1,10.0,10.0,3660.0,47750400.0
23.3,17.8,71.0,99800.0,444.0,96.0,5.0,94.0,70.0,3.6,10.0,10.0,3660.0,47754000.0
23.3,15.6,62.0,99800.0,210.0,47.0,1.0,47.0,50.0,3.1,10.0,10.0,3660.0,47757600.0
22.8,15.0,62.0,99700.0,21.0,9.0,0.0,9.0,80.0,2.6,10.0,10.0,3660.0,47761200.0
22.8,14.4,60.0,99700.0,0.0,0.0,0.0,0.0,120.0,3.1,10.0,10.0,3660.0,47764800.0
21.7,15.6,68.0,99700.0,0.0,0.0,0.0,0.0,80.0,3.6,10.0,10.0,880.0,47768400.0
21.1,16.1,73.0,99700.0,0.0,0.0,0.0,0.0,50.0,3.1,9.0,9.0,880.0,47772000.0
21.1,17.8,81.0,99700.0,0.0,0.0,0.0,0.0,280.0,3.1,10.0,10.0,880.0,47775600.0
20.6,18.9,90.0,99600.0,0.0,0.0,0.0,0.0,150.0,2.1,10.0,10.0,880.0,47779200.0
19.4,19.4,100.0,99500.0,0.0,0.0,0.0,0.0,190.0,2.6,10.0,10.0,880.0,47782800.0
18.3,18.3,100.0,99500.0,0.0,0.0,0.0,0.0,240.0,2.1,10.0,10.0,1520.0,47786400.0
18.3,18.3,100.0,99500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,760.0,47790000.0
17.2,17.2,100.0,99500.0,33.0,8.0,0.0,8.0,170.0,2.1,10.0,10.0,1220.0,47793600.0
20.0,20.0,100.0,99500.0,235.0,37.0,1.0,37.0,190.0,2.1,10.0,10.0,1010.0,47797200.0
20.6,20.6,100.0,99500.0,470.0,90.0,0.0,90.0,150.0,2.1,10.0,10.0,460.0,47800800.0
21.7,21.1,97.0,99400.0,697.0,231.0,100.0,178.0,170.0,3.1,10.0,9.0,1070.0,47804400.0
25.6,22.8,85.0,99400.0,899.0,377.0,181.0,252.0,210.0,5.7,10.0,8.0,2740.0,47808000.0
25.6,22.8,85.0,99400.0,1064.0,608.0,423.0,265.0,170.0,4.1,9.0,6.0,7620.0,47811600.0
27.2,22.8,77.0,99300.0,1179.0,625.0,334.0,326.0,240.0,4.6,10.0,8.0,610.0,47815200.0
27.8,22.8,74.0,99200.0,1237.0,635.0,238.0,411.0,230.0,5.2,10.0,8.0,760.0,47818800.0
27.8,22.8,74.0,99200.0,1233.0,204.0,34.0,172.0,250.0,4.1,10.0,10.0,760.0,47822400.0
27.2,23.3,79.0,99100.0,1169.0,170.0,6.0,165.0,220.0,5.2,10.0,10.0,2440.0,47826000.0
27.8,23.9,79.0,99100.0,1048.0,402.0,64.0,350.0,210.0,5.7,9.0,7.0,2440.0,47829600.0
28.3,23.3,74.0,99100.0,878.0,307.0,169.0,195.0,230.0,5.2,9.0,8.0,2440.0,47833200.0
27.8,23.3,77.0,99000.0,672.0,373.0,388.0,175.0,230.0,5.7,9.0,6.0,2440.0,47836800.0
27.2,23.3,79.0,99000.0,443.0,142.0,28.0,133.0,230.0,3.1,10.0,10.0,1010.0,47840400.0
25.6,20.6,74.0,98900.0,208.0,40.0,4.0,40.0,240.0,3.6,10.0,10.0,2440.0,47844000.0
25.6,22.2,82.0,99000.0,21.0,3.0,0.0,3.0,310.0,2.1,10.0,10.0,760.0,47847600.0
23.3,23.3,100.0,99000.0,0.0,0.0,0.0,0.0,340.0,3.1,10.0,10.0,760.0,47851200.0
23.3,23.3,100.0,99000.0,0.0,0.0,0.0,0.0,280.0,10.8,10.0,10.0,210.0,47854800.0
23.3,23.3,100.0,99000.0,0.0,0.0,0.0,0.0,260.0,7.7,10.0,10.0,610.0,47858400.0
22.2,22.2,100.0,98600.0,0.0,0.0,0.0,0.0,170.0,7.7,10.0,10.0,610.0,47862000.0
21.1,21.1,100.0,98800.0,0.0,0.0,0.0,0.0,230.0,3.1,10.0,10.0,1010.0,47865600.0
21.1,21.1,100.0,98900.0,0.0,0.0,0.0,0.0,320.0,3.1,10.0,10.0,1010.0,47869200.0
21.7,20.0,90.0,98900.0,0.0,0.0,0.0,0.0,280.0,2.6,10.0,10.0,700.0,47872800.0
21.1,20.0,93.0,99000.0,0.0,0.0,0.0,0.0,270.0,1.5,10.0,10.0,610.0,47876400.0
21.1,20.6,97.0,99000.0,32.0,12.0,0.0,12.0,320.0,2.1,10.0,10.0,640.0,47880000.0
21.7,20.6,93.0,99000.0,233.0,52.0,0.0,52.0,330.0,4.1,10.0,10.0,460.0,47883600.0
21.7,20.0,90.0,99100.0,468.0,99.0,3.0,98.0,340.0,5.2,10.0,10.0,460.0,47887200.0
21.7,20.0,90.0,99100.0,695.0,180.0,2.0,179.0,20.0,3.6,10.0,10.0,310.0,47890800.0
19.4,17.2,87.0,99100.0,898.0,267.0,2.0,265.0,50.0,5.2,10.0,10.0,310.0,47894400.0
20.6,16.7,79.0,99200.0,1063.0,409.0,2.0,408.0,40.0,5.7,10.0,10.0,580.0,47898000.0
21.7,16.7,73.0,99200.0,1178.0,428.0,0.0,428.0,60.0,5.7,10.0,10.0,610.0,47901600.0
21.7,16.7,73.0,99200.0,1236.0,528.0,128.0,409.0,40.0,4.6,9.0,9.0,610.0,47905200.0
22.8,16.1,66.0,99200.0,1232.0,929.0,648.0,322.0,360.0,5.2,10.0,2.0,77777.0,47908800.0
23.3,16.1,64.0,99200.0,1168.0,799.0,544.0,316.0,10.0,5.2,8.0,2.0,77777.0,47912400.0
23.3,15.0,60.0,99200.0,1047.0,729.0,581.0,268.0,20.0,5.7,6.0,2.0,77777.0,47916000.0
22.8,14.4,60.0,99200.0,878.0,506.0,318.0,295.0,30.0,6.2,5.0,2.0,77777.0,47919600.0
22.8,13.3,55.0,99200.0,671.0,384.0,446.0,157.0,30.0,5.2,3.0,1.0,77777.0,47923200.0
21.7,10.6,49.0,99200.0,442.0,214.0,338.0,101.0,40.0,6.2,2.0,1.0,77777.0,47926800.0
20.0,10.0,53.0,99200.0,207.0,66.0,95.0,52.0,30.0,5.2,1.0,1.0,77777.0,47930400.0
18.9,9.4,55.0,99200.0,20.0,5.0,1.0,5.0,40.0,4.6,3.0,2.0,77777.0,47934000.0
17.2,11.1,68.0,99300.0,0.0,0.0,0.0,0.0,30.0,3.1,2.0,1.0,77777.0,47937600.0
15.6,12.2,81.0,99300.0,0.0,0.0,0.0,0.0,30.0,2.6,2.0,1.0,77777.0,47941200.0
15.0,11.7,81.0,99200.0,0.0,0.0,0.0,0.0,10.0,2.1,0.0,0.0,77777.0,47944800.0
13.9,11.7,87.0,99200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,47948400.0
14.4,12.2,87.0,99200.0,0.0,0.0,0.0,0.0,30.0,2.6,0.0,0.0,77777.0,47952000.0
15.0,12.8,87.0,99200.0,0.0,0.0,0.0,0.0,10.0,2.1,0.0,0.0,77777.0,47955600.0
14.4,12.2,87.0,99200.0,0.0,0.0,0.0,0.0,10.0,2.6,4.0,1.0,77777.0,47959200.0
15.0,12.8,87.0,99200.0,0.0,0.0,0.0,0.0,360.0,1.5,4.0,1.0,77777.0,47962800.0
15.6,13.3,87.0,99200.0,31.0,9.0,1.0,9.0,10.0,3.1,10.0,8.0,3050.0,47966400.0
17.2,15.0,87.0,99200.0,230.0,48.0,4.0,47.0,10.0,2.1,10.0,10.0,1070.0,47970000.0
19.4,16.7,84.0,99200.0,466.0,106.0,22.0,98.0,70.0,3.1,10.0,10.0,2440.0,47973600.0
20.6,17.8,84.0,99200.0,693.0,254.0,15.0,246.0,130.0,3.6,10.0,10.0,1070.0,47977200.0
22.2,18.9,82.0,99200.0,896.0,278.0,8.0,273.0,120.0,5.7,10.0,10.0,1220.0,47980800.0
23.3,19.4,79.0,99000.0,1061.0,372.0,2.0,370.0,120.0,7.7,10.0,10.0,910.0,47984400.0
22.8,18.9,79.0,99000.0,1177.0,361.0,2.0,359.0,100.0,5.7,10.0,10.0,910.0,47988000.0
22.2,20.0,87.0,99000.0,1235.0,278.0,2.0,276.0,130.0,5.2,10.0,10.0,910.0,47991600.0
24.4,20.6,79.0,98900.0,1232.0,394.0,2.0,392.0,140.0,5.2,10.0,10.0,910.0,47995200.0
24.4,20.0,76.0,98900.0,1167.0,421.0,0.0,421.0,140.0,4.1,10.0,10.0,910.0,47998800.0
23.9,21.1,85.0,98900.0,1046.0,238.0,1.0,238.0,120.0,4.6,10.0,10.0,580.0,48002400.0
21.7,20.0,90.0,98800.0,877.0,194.0,1.0,193.0,100.0,6.7,10.0,10.0,580.0,48006000.0
21.1,18.9,87.0,98800.0,670.0,222.0,1.0,221.0,70.0,5.2,10.0,10.0,910.0,48009600.0
21.1,18.3,84.0,98700.0,441.0,134.0,0.0,134.0,100.0,6.7,10.0,10.0,640.0,48013200.0
21.7,18.3,81.0,98600.0,206.0,53.0,0.0,53.0,110.0,6.2,10.0,10.0,580.0,48016800.0
21.1,19.4,90.0,98600.0,20.0,8.0,0.0,8.0,130.0,6.2,10.0,10.0,460.0,48020400.0
21.1,19.4,90.0,98600.0,0.0,0.0,0.0,0.0,140.0,4.1,10.0,10.0,240.0,48024000.0
21.7,20.0,90.0,98600.0,0.0,0.0,0.0,0.0,110.0,3.1,10.0,10.0,240.0,48027600.0
21.1,19.4,90.0,98500.0,0.0,0.0,0.0,0.0,140.0,2.6,10.0,10.0,370.0,48031200.0
20.6,18.9,90.0,98500.0,0.0,0.0,0.0,0.0,150.0,4.1,10.0,10.0,400.0,48034800.0
20.6,19.4,93.0,98500.0,0.0,0.0,0.0,0.0,160.0,4.1,10.0,10.0,210.0,48038400.0
20.6,20.0,97.0,98500.0,0.0,0.0,0.0,0.0,170.0,4.1,10.0,10.0,210.0,48042000.0
20.6,20.0,97.0,98500.0,0.0,0.0,0.0,0.0,200.0,4.1,10.0,10.0,580.0,48045600.0
20.6,20.0,97.0,98500.0,0.0,0.0,0.0,0.0,180.0,3.1,10.0,10.0,700.0,48049200.0
20.6,20.0,97.0,98400.0,29.0,13.0,0.0,13.0,190.0,3.1,10.0,10.0,210.0,48052800.0
20.6,20.0,97.0,98400.0,228.0,61.0,0.0,61.0,220.0,3.6,10.0,10.0,340.0,48056400.0
21.1,20.0,93.0,98500.0,464.0,130.0,1.0,129.0,200.0,4.1,10.0,10.0,180.0,48060000.0
21.7,20.6,93.0,98500.0,691.0,217.0,1.0,216.0,180.0,4.6,10.0,10.0,180.0,48063600.0
21.7,20.6,93.0,98500.0,894.0,176.0,1.0,175.0,220.0,5.7,10.0,10.0,240.0,48067200.0
22.2,20.6,90.0,98500.0,1060.0,214.0,0.0,214.0,220.0,5.2,10.0,10.0,310.0,48070800.0
22.2,21.1,94.0,98500.0,1175.0,271.0,1.0,270.0,190.0,4.1,10.0,10.0,340.0,48074400.0
22.8,21.1,90.0,98400.0,1234.0,451.0,1.0,450.0,200.0,5.7,10.0,10.0,760.0,48078000.0
23.3,21.7,90.0,98300.0,1231.0,422.0,1.0,421.0,240.0,3.1,10.0,10.0,1680.0,48081600.0
23.9,21.7,87.0,98400.0,1167.0,402.0,0.0,401.0,230.0,5.2,10.0,10.0,490.0,48085200.0
24.4,21.7,85.0,98300.0,1045.0,410.0,82.0,345.0,180.0,5.7,10.0,9.0,490.0,48088800.0
25.6,21.7,79.0,98300.0,876.0,509.0,382.0,256.0,180.0,5.7,8.0,7.0,3660.0,48092400.0
25.6,21.1,77.0,98200.0,669.0,384.0,374.0,195.0,200.0,5.2,5.0,5.0,77777.0,48096000.0
25.6,21.1,77.0,98200.0,440.0,203.0,200.0,137.0,190.0,4.1,8.0,4.0,77777.0,48099600.0
25.0,21.1,79.0,98300.0,204.0,52.0,8.0,51.0,200.0,4.1,10.0,10.0,1010.0,48103200.0
24.4,20.6,79.0,98300.0,19.0,7.0,0.0,7.0,190.0,4.1,9.0,7.0,1010.0,48106800.0
23.9,21.1,85.0,98300.0,0.0,0.0,0.0,0.0,180.0,3.6,10.0,10.0,700.0,48110400.0
23.3,21.1,87.0,98300.0,0.0,0.0,0.0,0.0,220.0,3.1,10.0,10.0,580.0,48114000.0
21.1,19.4,90.0,98300.0,0.0,0.0,0.0,0.0,230.0,5.7,10.0,10.0,760.0,48117600.0
22.2,21.1,94.0,98300.0,0.0,0.0,0.0,0.0,200.0,3.6,10.0,10.0,760.0,48121200.0
21.7,20.6,93.0,98300.0,0.0,0.0,0.0,0.0,220.0,3.1,3.0,3.0,77777.0,48124800.0
20.0,18.9,93.0,98200.0,0.0,0.0,0.0,0.0,230.0,2.6,1.0,1.0,77777.0,48128400.0
19.4,18.3,93.0,98200.0,0.0,0.0,0.0,0.0,250.0,3.1,0.0,0.0,77777.0,48132000.0
18.9,18.3,97.0,98300.0,0.0,0.0,0.0,0.0,220.0,3.6,0.0,0.0,77777.0,48135600.0
19.4,18.9,97.0,98300.0,28.0,10.0,0.0,10.0,200.0,3.1,7.0,2.0,77777.0,48139200.0
20.6,19.4,93.0,98300.0,225.0,76.0,43.0,69.0,220.0,2.6,8.0,3.0,77777.0,48142800.0
21.1,20.6,97.0,98300.0,461.0,76.0,39.0,63.0,210.0,4.1,10.0,10.0,90.0,48146400.0
22.2,21.7,97.0,98300.0,689.0,232.0,4.0,230.0,190.0,3.1,10.0,10.0,120.0,48150000.0
21.7,21.1,97.0,98400.0,893.0,151.0,6.0,147.0,270.0,6.7,10.0,10.0,0.0,48153600.0
23.9,22.2,90.0,98300.0,1058.0,412.0,8.0,406.0,0.0,0.0,10.0,10.0,340.0,48157200.0
25.0,20.0,74.0,98300.0,1174.0,370.0,49.0,326.0,200.0,3.1,10.0,9.0,880.0,48160800.0
24.4,20.6,79.0,98300.0,1233.0,357.0,14.0,344.0,210.0,3.6,10.0,10.0,640.0,48164400.0
25.6,20.0,72.0,98200.0,1230.0,784.0,375.0,433.0,240.0,5.7,10.0,6.0,7620.0,48168000.0
26.7,20.6,69.0,98200.0,1166.0,652.0,298.0,388.0,240.0,5.7,8.0,7.0,7620.0,48171600.0
27.8,20.6,65.0,98200.0,1045.0,681.0,411.0,355.0,240.0,4.6,8.0,3.0,77777.0,48175200.0
26.7,20.6,69.0,98200.0,875.0,160.0,21.0,146.0,240.0,6.2,10.0,10.0,910.0,48178800.0
26.7,20.0,67.0,98200.0,668.0,337.0,246.0,213.0,230.0,6.2,8.0,6.0,2440.0,48182400.0
26.1,20.0,69.0,98200.0,439.0,171.0,124.0,130.0,230.0,6.7,8.0,6.0,2130.0,48186000.0
25.0,20.6,76.0,98200.0,203.0,74.0,6.0,73.0,230.0,5.2,8.0,4.0,77777.0,48189600.0
24.4,21.1,82.0,98200.0,18.0,3.0,0.0,3.0,230.0,5.7,6.0,6.0,2130.0,48193200.0
23.9,21.1,85.0,98300.0,0.0,0.0,0.0,0.0,230.0,4.6,3.0,3.0,77777.0,48196800.0
23.3,21.7,90.0,98400.0,0.0,0.0,0.0,0.0,240.0,5.2,7.0,7.0,910.0,48200400.0
23.3,21.1,87.0,98400.0,0.0,0.0,0.0,0.0,260.0,5.7,1.0,1.0,77777.0,48204000.0
22.2,20.6,90.0,98400.0,0.0,0.0,0.0,0.0,280.0,4.6,1.0,1.0,77777.0,48207600.0
21.1,18.3,84.0,98500.0,0.0,0.0,0.0,0.0,290.0,4.1,0.0,0.0,77777.0,48211200.0
20.0,17.8,87.0,98500.0,0.0,0.0,0.0,0.0,280.0,2.6,1.0,1.0,77777.0,48214800.0
18.9,17.8,93.0,98600.0,0.0,0.0,0.0,0.0,260.0,3.1,1.0,1.0,77777.0,48218400.0
18.3,17.8,97.0,98600.0,0.0,0.0,0.0,0.0,240.0,2.6,3.0,1.0,77777.0,48222000.0
17.8,17.2,97.0,98700.0,27.0,9.0,2.0,9.0,240.0,1.5,6.0,3.0,77777.0,48225600.0
19.4,17.8,90.0,98800.0,223.0,70.0,82.0,56.0,230.0,3.6,7.0,3.0,77777.0,48229200.0
21.1,17.8,81.0,98800.0,459.0,253.0,453.0,94.0,250.0,4.1,0.0,0.0,77777.0,48232800.0
23.3,17.8,71.0,98800.0,687.0,446.0,602.0,131.0,240.0,4.6,0.0,0.0,77777.0,48236400.0
25.0,17.8,64.0,98800.0,891.0,627.0,683.0,163.0,230.0,6.7,1.0,0.0,77777.0,48240000.0
26.1,18.3,62.0,98800.0,1057.0,733.0,667.0,197.0,240.0,7.7,5.0,1.0,77777.0,48243600.0
27.2,18.3,58.0,98800.0,1173.0,819.0,682.0,210.0,250.0,8.8,3.0,1.0,77777.0,48247200.0
28.9,17.2,49.0,98800.0,1232.0,881.0,729.0,199.0,270.0,9.3,3.0,1.0,77777.0,48250800.0
28.9,15.6,44.0,98900.0,1229.0,854.0,647.0,250.0,270.0,10.3,3.0,3.0,77777.0,48254400.0
28.9,13.9,40.0,98900.0,1165.0,822.0,653.0,245.0,290.0,10.8,3.0,3.0,77777.0,48258000.0
28.9,14.4,41.0,99000.0,1044.0,763.0,707.0,204.0,270.0,9.8,2.0,2.0,77777.0,48261600.0
28.3,14.4,43.0,99000.0,874.0,589.0,634.0,169.0,280.0,7.7,1.0,1.0,77777.0,48265200.0
28.3,13.9,41.0,99000.0,667.0,393.0,525.0,129.0,290.0,7.7,1.0,1.0,77777.0,48268800.0
