TDryBul,TDewPoi,relHum,pAtm,HHorIR,HGloHor,HDirNor,HDifHor,winDir,winSpe,nTot,nOpa,ceiHei,time
11.1,-11.1,20.0,84200.0,446.0,283.0,652.0,72.0,50.0,6.7,4.0,0.0,77777.0,56559600.0
8.9,-12.2,21.0,84200.0,204.0,75.0,170.0,50.0,60.0,3.1,7.0,2.0,77777.0,56563200.0
6.1,-9.4,32.0,84300.0,43.0,7.0,11.0,6.0,70.0,5.2,5.0,1.0,77777.0,56566800.0
4.4,-8.9,38.0,84400.0,0.0,0.0,0.0,0.0,110.0,4.1,3.0,0.0,77777.0,56570400.0
3.3,-8.3,43.0,84400.0,0.0,0.0,0.0,0.0,120.0,3.6,0.0,0.0,77777.0,56574000.0
2.8,-8.3,44.0,84400.0,0.0,0.0,0.0,0.0,170.0,2.1,0.0,0.0,77777.0,56577600.0
2.2,-8.3,46.0,84400.0,0.0,0.0,0.0,0.0,130.0,1.5,0.0,0.0,77777.0,56581200.0
0.6,-7.8,54.0,84300.0,0.0,0.0,0.0,0.0,110.0,1.5,0.0,0.0,77777.0,56584800.0
0.6,-8.3,52.0,84200.0,0.0,0.0,0.0,0.0,120.0,1.5,0.0,0.0,77777.0,56588400.0
0.0,-8.3,54.0,84200.0,0.0,0.0,0.0,0.0,230.0,1.0,0.0,0.0,77777.0,56592000.0
-0.6,-7.8,59.0,84100.0,0.0,0.0,0.0,0.0,220.0,1.5,0.0,0.0,77777.0,56595600.0
-1.7,-6.7,69.0,84100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,56599200.0
-0.6,-7.2,61.0,84100.0,0.0,0.0,0.0,0.0,230.0,2.1,0.0,0.0,77777.0,56602800.0
-0.6,-6.7,64.0,84100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,56606400.0
-1.1,-7.2,64.0,84000.0,0.0,0.0,0.0,0.0,200.0,2.1,0.0,0.0,77777.0,56610000.0
1.1,-6.7,57.0,84000.0,100.0,41.0,174.0,23.0,190.0,3.1,1.0,1.0,77777.0,56613600.0
6.7,-7.2,37.0,84000.0,314.0,181.0,577.0,49.0,0.0,0.0,1.0,1.0,77777.0,56617200.0
12.8,-6.7,25.0,83900.0,540.0,356.0,774.0,52.0,160.0,2.1,1.0,1.0,77777.0,56620800.0
17.8,-6.7,18.0,83900.0,720.0,392.0,194.0,290.0,240.0,2.1,8.0,8.0,4877.0,56624400.0
18.9,-5.6,19.0,83900.0,841.0,495.0,378.0,265.0,340.0,3.1,9.0,7.0,4877.0,56628000.0
18.9,-5.0,20.0,83800.0,895.0,314.0,61.0,274.0,340.0,2.6,9.0,9.0,4877.0,56631600.0
17.8,-4.4,22.0,83700.0,879.0,372.0,93.0,313.0,20.0,2.1,9.0,9.0,4877.0,56635200.0
16.7,-2.8,27.0,83700.0,792.0,349.0,70.0,308.0,350.0,4.1,10.0,9.0,4877.0,56638800.0
15.6,-2.8,29.0,83600.0,643.0,205.0,27.0,192.0,340.0,2.1,10.0,10.0,4877.0,56642400.0
13.9,-2.2,33.0,83500.0,440.0,228.0,205.0,162.0,360.0,2.1,10.0,9.0,4877.0,56646000.0
13.9,-1.7,34.0,83500.0,198.0,52.0,0.0,51.0,0.0,0.0,10.0,10.0,4877.0,56649600.0
10.6,-1.1,45.0,83500.0,41.0,4.0,2.0,3.0,0.0,0.0,9.0,8.0,7620.0,56653200.0
8.9,-1.1,50.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,77777.0,56656800.0
8.3,-1.1,52.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,3962.0,56660400.0
7.2,0.6,63.0,83300.0,0.0,0.0,0.0,0.0,180.0,2.1,10.0,8.0,7620.0,56664000.0
7.2,-1.1,56.0,83200.0,0.0,0.0,0.0,0.0,210.0,1.5,7.0,3.0,77777.0,56667600.0
5.6,-1.7,60.0,83100.0,0.0,0.0,0.0,0.0,160.0,1.5,2.0,2.0,77777.0,56671200.0
6.1,-3.3,51.0,83000.0,0.0,0.0,0.0,0.0,180.0,3.1,3.0,2.0,77777.0,56674800.0
10.0,-7.8,28.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77777.0,56678400.0
9.4,-6.7,32.0,82900.0,0.0,0.0,0.0,0.0,170.0,3.1,0.0,0.0,77777.0,56682000.0
5.6,-4.4,49.0,82900.0,0.0,0.0,0.0,0.0,100.0,1.5,0.0,0.0,77777.0,56685600.0
6.7,-4.4,45.0,82900.0,0.0,0.0,0.0,0.0,150.0,2.6,0.0,0.0,77777.0,56689200.0
5.0,-3.3,55.0,82800.0,0.0,0.0,0.0,0.0,140.0,2.1,0.0,0.0,77777.0,56692800.0
6.1,-2.2,56.0,82800.0,0.0,0.0,0.0,0.0,160.0,2.6,0.0,0.0,77777.0,56696400.0
6.7,-1.1,58.0,82800.0,95.0,38.0,227.0,15.0,0.0,0.0,1.0,0.0,77777.0,56700000.0
13.3,1.1,44.0,82700.0,309.0,177.0,635.0,34.0,140.0,2.6,1.0,1.0,77777.0,56703600.0
18.3,1.1,32.0,82600.0,535.0,320.0,567.0,100.0,170.0,2.6,4.0,3.0,77777.0,56707200.0
21.1,-0.6,24.0,82500.0,714.0,411.0,606.0,97.0,190.0,5.2,4.0,4.0,77777.0,56710800.0
22.8,-2.2,19.0,82400.0,835.0,580.0,798.0,96.0,170.0,6.2,3.0,3.0,77777.0,56714400.0
23.9,-2.2,18.0,82300.0,889.0,559.0,607.0,168.0,360.0,3.1,5.0,5.0,77777.0,56718000.0
22.8,-2.8,18.0,82200.0,872.0,388.0,272.0,216.0,350.0,2.6,7.0,7.0,3353.0,56721600.0
20.6,-0.6,24.0,82300.0,786.0,249.0,7.0,245.0,310.0,11.8,10.0,10.0,3353.0,56725200.0
17.2,1.1,34.0,82400.0,636.0,347.0,352.0,185.0,310.0,5.2,8.0,7.0,3353.0,56728800.0
17.2,1.1,34.0,82400.0,433.0,161.0,142.0,116.0,340.0,7.7,9.0,8.0,3658.0,56732400.0
13.3,2.8,49.0,82600.0,191.0,54.0,8.0,53.0,360.0,5.2,10.0,10.0,3353.0,56736000.0
12.8,2.2,49.0,82800.0,39.0,2.0,1.0,2.0,40.0,7.2,10.0,10.0,2134.0,56739600.0
11.1,3.3,59.0,82800.0,0.0,0.0,0.0,0.0,10.0,4.1,9.0,9.0,1981.0,56743200.0
10.6,3.9,64.0,82800.0,0.0,0.0,0.0,0.0,60.0,7.7,10.0,10.0,1981.0,56746800.0
7.8,2.8,71.0,82900.0,0.0,0.0,0.0,0.0,20.0,5.2,10.0,10.0,2286.0,56750400.0
6.1,2.2,76.0,83000.0,0.0,0.0,0.0,0.0,40.0,8.2,10.0,10.0,488.0,56754000.0
3.9,2.2,89.0,83100.0,0.0,0.0,0.0,0.0,20.0,5.2,10.0,10.0,366.0,56757600.0
2.2,1.1,93.0,83200.0,0.0,0.0,0.0,0.0,350.0,6.2,10.0,10.0,183.0,56761200.0
0.6,0.0,96.0,83200.0,0.0,0.0,0.0,0.0,320.0,3.1,10.0,10.0,61.0,56764800.0
0.6,0.0,96.0,83300.0,0.0,0.0,0.0,0.0,340.0,7.7,10.0,10.0,61.0,56768400.0
0.0,-0.6,96.0,83300.0,0.0,0.0,0.0,0.0,340.0,4.1,10.0,10.0,61.0,56772000.0
0.0,-0.6,96.0,83400.0,0.0,0.0,0.0,0.0,310.0,5.2,10.0,10.0,213.0,56775600.0
0.6,-1.1,89.0,83400.0,0.0,0.0,0.0,0.0,330.0,7.2,10.0,10.0,244.0,56779200.0
0.0,-0.6,96.0,83500.0,0.0,0.0,0.0,0.0,340.0,6.7,10.0,10.0,183.0,56782800.0
0.0,-0.6,96.0,83600.0,94.0,17.0,2.0,17.0,330.0,5.2,10.0,10.0,122.0,56786400.0
0.0,-0.6,96.0,83600.0,304.0,94.0,3.0,93.0,340.0,6.2,10.0,10.0,122.0,56790000.0
0.0,-0.6,96.0,83700.0,529.0,172.0,1.0,172.0,330.0,5.2,10.0,10.0,91.0,56793600.0
0.0,-0.6,96.0,83800.0,709.0,274.0,1.0,274.0,330.0,6.2,10.0,10.0,152.0,56797200.0
0.0,-0.6,96.0,83800.0,829.0,303.0,4.0,301.0,340.0,4.1,10.0,10.0,183.0,56800800.0
1.1,-2.2,79.0,83800.0,883.0,359.0,5.0,356.0,320.0,2.6,10.0,10.0,610.0,56804400.0
1.1,-1.7,82.0,83800.0,866.0,315.0,3.0,313.0,0.0,0.0,10.0,10.0,305.0,56808000.0
1.7,-2.2,76.0,83800.0,780.0,339.0,66.0,301.0,290.0,2.6,9.0,9.0,610.0,56811600.0
1.7,-2.8,73.0,83800.0,630.0,301.0,151.0,232.0,300.0,2.6,9.0,8.0,2134.0,56815200.0
3.3,-3.3,62.0,83900.0,426.0,221.0,407.0,96.0,290.0,2.6,7.0,5.0,7620.0,56818800.0
2.2,-2.2,73.0,83900.0,185.0,53.0,74.0,43.0,300.0,2.6,9.0,8.0,2591.0,56822400.0
1.1,-1.7,82.0,84000.0,37.0,6.0,3.0,5.0,210.0,3.1,9.0,9.0,2438.0,56826000.0
1.1,-1.7,82.0,84000.0,0.0,0.0,0.0,0.0,190.0,2.6,10.0,10.0,2591.0,56829600.0
1.1,-1.7,82.0,84100.0,0.0,0.0,0.0,0.0,180.0,2.6,10.0,8.0,2743.0,56833200.0
0.6,-2.2,82.0,84100.0,0.0,0.0,0.0,0.0,190.0,1.5,9.0,8.0,3048.0,56836800.0
0.0,-1.7,89.0,84200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7620.0,56840400.0
0.6,-2.2,82.0,84200.0,0.0,0.0,0.0,0.0,130.0,1.5,10.0,9.0,3048.0,56844000.0
0.6,-2.2,82.0,84200.0,0.0,0.0,0.0,0.0,220.0,2.1,10.0,10.0,1829.0,56847600.0
0.0,-2.2,85.0,84200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2591.0,56851200.0
-1.1,-3.3,85.0,84200.0,0.0,0.0,0.0,0.0,160.0,1.5,3.0,3.0,77777.0,56854800.0
-1.7,-3.9,85.0,84100.0,0.0,0.0,0.0,0.0,170.0,2.1,0.0,0.0,77777.0,56858400.0
-2.2,-4.4,85.0,84100.0,0.0,0.0,0.0,0.0,180.0,1.5,0.0,0.0,77777.0,56862000.0
-2.8,-6.1,78.0,84200.0,0.0,0.0,0.0,0.0,180.0,2.1,0.0,0.0,77777.0,56865600.0
-3.9,-7.2,78.0,84100.0,0.0,0.0,0.0,0.0,190.0,2.6,0.0,0.0,77777.0,56869200.0
-2.8,-6.7,75.0,84200.0,89.0,33.0,158.0,17.0,190.0,3.6,0.0,0.0,77777.0,56872800.0
-0.6,-6.7,64.0,84200.0,299.0,171.0,616.0,37.0,190.0,5.2,0.0,0.0,77777.0,56876400.0
1.7,-6.7,54.0,84200.0,524.0,360.0,809.0,52.0,200.0,5.7,0.0,0.0,77777.0,56880000.0
3.9,-7.2,45.0,84100.0,703.0,522.0,898.0,65.0,200.0,6.2,0.0,0.0,77777.0,56883600.0
6.1,-6.1,42.0,84100.0,823.0,631.0,937.0,72.0,190.0,5.7,0.0,0.0,77777.0,56887200.0
7.8,-4.4,42.0,83900.0,877.0,678.0,948.0,75.0,160.0,4.6,0.0,0.0,77777.0,56890800.0
8.9,-3.3,42.0,83800.0,860.0,664.0,946.0,74.0,160.0,5.7,0.0,0.0,77777.0,56894400.0
10.6,-4.4,35.0,83800.0,773.0,584.0,920.0,69.0,150.0,3.6,0.0,0.0,77777.0,56898000.0
11.7,-3.9,34.0,83800.0,623.0,449.0,864.0,59.0,180.0,2.6,0.0,0.0,77777.0,56901600.0
12.2,-3.3,34.0,83700.0,420.0,274.0,750.0,45.0,160.0,2.6,0.0,0.0,77777.0,56905200.0
10.6,-0.6,47.0,83700.0,179.0,88.0,455.0,28.0,140.0,3.1,0.0,0.0,77777.0,56908800.0
7.8,-0.6,56.0,83700.0,31.0,6.0,18.0,4.0,130.0,2.1,0.0,0.0,77777.0,56912400.0
6.1,-0.6,63.0,83700.0,0.0,0.0,0.0,0.0,170.0,3.1,1.0,0.0,77777.0,56916000.0
4.4,-1.1,68.0,83700.0,0.0,0.0,0.0,0.0,190.0,1.5,0.0,0.0,77777.0,56919600.0
3.3,-2.2,67.0,83700.0,0.0,0.0,0.0,0.0,190.0,2.6,2.0,0.0,77777.0,56923200.0
4.4,-3.3,57.0,83700.0,0.0,0.0,0.0,0.0,180.0,4.1,1.0,0.0,77777.0,56926800.0
4.4,-3.9,55.0,83600.0,0.0,0.0,0.0,0.0,190.0,3.6,1.0,0.0,77777.0,56930400.0
4.4,-3.9,55.0,83600.0,0.0,0.0,0.0,0.0,180.0,4.1,1.0,0.0,77777.0,56934000.0
4.4,-3.3,57.0,83500.0,0.0,0.0,0.0,0.0,160.0,3.6,0.0,0.0,77777.0,56937600.0
5.6,-3.9,51.0,83500.0,0.0,0.0,0.0,0.0,180.0,5.2,0.0,0.0,77777.0,56941200.0
5.6,-3.3,53.0,83400.0,0.0,0.0,0.0,0.0,200.0,4.1,0.0,0.0,77777.0,56944800.0
3.3,-2.8,65.0,83500.0,0.0,0.0,0.0,0.0,150.0,2.1,1.0,1.0,77777.0,56948400.0
3.9,-2.8,62.0,83500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,77777.0,56952000.0
6.1,-3.3,51.0,83500.0,0.0,0.0,0.0,0.0,190.0,5.2,6.0,6.0,4877.0,56955600.0
7.8,-2.8,48.0,83500.0,89.0,26.0,18.0,24.0,190.0,3.6,7.0,6.0,4877.0,56959200.0
9.4,-2.2,44.0,83500.0,294.0,81.0,98.0,60.0,190.0,3.1,8.0,8.0,4877.0,56962800.0
12.2,-0.6,42.0,83500.0,519.0,283.0,303.0,169.0,190.0,3.6,8.0,7.0,7620.0,56966400.0
15.6,-1.1,32.0,83500.0,697.0,446.0,568.0,159.0,190.0,2.6,7.0,3.0,77777.0,56970000.0
18.9,0.0,28.0,83400.0,818.0,565.0,697.0,152.0,40.0,3.1,6.0,3.0,77777.0,56973600.0
20.0,0.0,26.0,83400.0,871.0,571.0,682.0,140.0,150.0,3.6,3.0,1.0,77777.0,56977200.0
20.6,0.6,27.0,83300.0,853.0,603.0,813.0,100.0,120.0,3.6,2.0,1.0,77777.0,56980800.0
21.1,1.1,27.0,83300.0,767.0,473.0,690.0,90.0,100.0,3.6,3.0,1.0,77777.0,56984400.0
21.1,1.1,27.0,83200.0,617.0,397.0,740.0,66.0,100.0,2.6,2.0,1.0,77777.0,56988000.0
21.1,1.7,28.0,83200.0,414.0,215.0,383.0,100.0,70.0,5.2,5.0,5.0,77777.0,56991600.0
18.3,0.6,30.0,83300.0,172.0,73.0,171.0,52.0,70.0,5.2,6.0,5.0,7620.0,56995200.0
16.1,1.1,37.0,83400.0,30.0,1.0,1.0,1.0,10.0,4.1,7.0,7.0,3048.0,56998800.0
15.0,0.0,36.0,83400.0,0.0,0.0,0.0,0.0,30.0,4.1,9.0,9.0,2896.0,57002400.0
13.9,-1.7,34.0,83500.0,0.0,0.0,0.0,0.0,60.0,3.6,7.0,6.0,3658.0,57006000.0
12.8,-2.2,36.0,83600.0,0.0,0.0,0.0,0.0,60.0,5.7,6.0,5.0,3658.0,57009600.0
11.1,-1.1,43.0,83700.0,0.0,0.0,0.0,0.0,60.0,3.6,8.0,7.0,3658.0,57013200.0
10.0,0.0,50.0,83800.0,0.0,0.0,0.0,0.0,120.0,2.6,8.0,7.0,3658.0,57016800.0
8.3,0.0,56.0,83800.0,0.0,0.0,0.0,0.0,170.0,2.1,5.0,5.0,77777.0,57020400.0
6.1,0.6,68.0,83800.0,0.0,0.0,0.0,0.0,190.0,2.6,1.0,1.0,77777.0,57024000.0
4.4,1.1,79.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,57027600.0
3.9,0.6,79.0,83900.0,0.0,0.0,0.0,0.0,130.0,2.1,0.0,0.0,77777.0,57031200.0
3.3,0.6,82.0,83900.0,0.0,0.0,0.0,0.0,160.0,2.1,0.0,0.0,77777.0,57034800.0
3.3,0.0,79.0,84000.0,0.0,0.0,0.0,0.0,150.0,2.6,0.0,0.0,77777.0,57038400.0
2.2,0.0,85.0,84000.0,0.0,0.0,0.0,0.0,140.0,2.1,0.0,0.0,77777.0,57042000.0
2.8,0.0,82.0,84000.0,84.0,36.0,242.0,12.0,160.0,2.6,3.0,0.0,77777.0,57045600.0
7.8,0.6,61.0,84100.0,289.0,174.0,671.0,33.0,160.0,2.6,5.0,0.0,77777.0,57049200.0
9.4,0.6,54.0,84100.0,513.0,338.0,710.0,74.0,120.0,3.1,5.0,2.0,77777.0,57052800.0
11.7,-0.6,43.0,84100.0,692.0,386.0,477.0,147.0,90.0,5.2,6.0,3.0,77777.0,57056400.0
12.2,-1.1,40.0,84100.0,812.0,522.0,657.0,136.0,120.0,5.2,7.0,3.0,77777.0,57060000.0
13.3,-0.6,39.0,84000.0,865.0,686.0,920.0,110.0,110.0,5.2,5.0,3.0,77777.0,57063600.0
13.3,-0.6,39.0,83900.0,847.0,498.0,447.0,223.0,60.0,3.1,8.0,5.0,7620.0,57067200.0
15.0,0.6,38.0,83900.0,760.0,549.0,849.0,82.0,110.0,3.1,7.0,2.0,77777.0,57070800.0
15.6,1.1,38.0,83900.0,610.0,225.0,67.0,196.0,20.0,2.6,9.0,7.0,7620.0,57074400.0
14.4,1.1,41.0,83900.0,407.0,172.0,113.0,139.0,70.0,3.6,9.0,7.0,6096.0,57078000.0
12.2,1.1,47.0,84000.0,166.0,71.0,109.0,58.0,80.0,4.1,9.0,5.0,7620.0,57081600.0
10.6,1.7,55.0,84100.0,28.0,7.0,4.0,7.0,30.0,3.6,9.0,6.0,3658.0,57085200.0
7.2,2.2,71.0,84200.0,0.0,0.0,0.0,0.0,330.0,2.1,7.0,5.0,7620.0,57088800.0
7.2,1.7,68.0,84200.0,0.0,0.0,0.0,0.0,340.0,1.5,7.0,5.0,3048.0,57092400.0
8.3,1.7,63.0,84300.0,0.0,0.0,0.0,0.0,310.0,1.5,9.0,9.0,3353.0,57096000.0
8.3,2.8,68.0,84300.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,3353.0,57099600.0
8.9,0.6,56.0,84400.0,0.0,0.0,0.0,0.0,40.0,3.1,10.0,9.0,3353.0,57103200.0
6.1,1.7,74.0,84400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,77777.0,57106800.0
4.4,0.0,73.0,84500.0,0.0,0.0,0.0,0.0,350.0,4.1,2.0,2.0,77777.0,57110400.0
2.8,1.1,89.0,84500.0,0.0,0.0,0.0,0.0,360.0,1.5,4.0,4.0,77777.0,57114000.0
3.9,1.7,86.0,84600.0,0.0,0.0,0.0,0.0,360.0,2.6,10.0,10.0,152.0,57117600.0
3.9,2.8,93.0,84500.0,0.0,0.0,0.0,0.0,40.0,1.5,10.0,10.0,61.0,57121200.0
3.9,2.2,89.0,84600.0,0.0,0.0,0.0,0.0,80.0,1.5,10.0,10.0,183.0,57124800.0
3.9,2.2,89.0,84500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,183.0,57128400.0
3.9,2.2,89.0,84600.0,83.0,19.0,1.0,19.0,110.0,2.1,10.0,10.0,183.0,57132000.0
5.0,1.7,79.0,84600.0,283.0,72.0,5.0,71.0,180.0,1.5,10.0,10.0,274.0,57135600.0
7.2,1.7,68.0,84600.0,508.0,320.0,589.0,103.0,210.0,2.1,5.0,5.0,77777.0,57139200.0
8.9,1.7,61.0,84500.0,686.0,458.0,762.0,80.0,150.0,1.5,4.0,1.0,77777.0,57142800.0
11.1,2.2,55.0,84500.0,806.0,548.0,791.0,87.0,40.0,1.5,5.0,2.0,77777.0,57146400.0
12.2,2.2,51.0,84400.0,859.0,664.0,929.0,87.0,90.0,2.1,4.0,0.0,77777.0,57150000.0
13.3,3.3,51.0,84300.0,841.0,595.0,812.0,101.0,350.0,2.6,8.0,1.0,77777.0,57153600.0
15.0,1.7,41.0,84300.0,754.0,476.0,583.0,158.0,40.0,2.6,8.0,1.0,77777.0,57157200.0
16.7,2.2,38.0,84200.0,604.0,371.0,618.0,101.0,350.0,3.6,9.0,2.0,77777.0,57160800.0
15.0,3.3,46.0,84200.0,401.0,224.0,547.0,66.0,310.0,3.6,10.0,1.0,77777.0,57164400.0
13.3,2.8,49.0,84200.0,160.0,58.0,149.0,40.0,330.0,2.6,10.0,3.0,77777.0,57168000.0
10.6,2.8,59.0,84300.0,23.0,5.0,11.0,4.0,10.0,2.6,8.0,2.0,77777.0,57171600.0
8.9,3.3,69.0,84300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,77777.0,57175200.0
8.9,2.8,66.0,84300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,77777.0,57178800.0
7.8,3.3,74.0,84400.0,0.0,0.0,0.0,0.0,190.0,2.6,2.0,0.0,77777.0,57182400.0
7.2,3.3,77.0,84400.0,0.0,0.0,0.0,0.0,200.0,1.5,2.0,0.0,77777.0,57186000.0
5.6,3.3,86.0,84400.0,0.0,0.0,0.0,0.0,140.0,2.1,0.0,0.0,77777.0,57189600.0
5.0,2.8,86.0,84400.0,0.0,0.0,0.0,0.0,200.0,2.6,2.0,1.0,77777.0,57193200.0
6.1,2.2,76.0,84400.0,0.0,0.0,0.0,0.0,190.0,4.1,2.0,0.0,77777.0,57196800.0
6.1,1.7,74.0,84300.0,0.0,0.0,0.0,0.0,190.0,3.6,3.0,1.0,77777.0,57200400.0
6.7,1.1,68.0,84300.0,0.0,0.0,0.0,0.0,180.0,4.1,3.0,1.0,77777.0,57204000.0
6.7,0.0,63.0,84300.0,0.0,0.0,0.0,0.0,190.0,5.2,4.0,1.0,77777.0,57207600.0
6.7,-0.6,60.0,84300.0,0.0,0.0,0.0,0.0,190.0,5.2,2.0,0.0,77777.0,57211200.0
6.1,-1.1,60.0,84300.0,0.0,0.0,0.0,0.0,180.0,3.1,2.0,0.0,77777.0,57214800.0
6.7,-1.1,58.0,84300.0,83.0,35.0,208.0,13.0,180.0,3.1,1.0,0.0,77777.0,57218400.0
10.6,-1.1,45.0,84400.0,278.0,162.0,684.0,25.0,200.0,5.2,0.0,0.0,77777.0,57222000.0
13.9,-0.6,37.0,84300.0,502.0,353.0,874.0,35.0,200.0,5.7,0.0,0.0,77777.0,57225600.0
17.8,-2.2,26.0,84300.0,680.0,509.0,947.0,44.0,190.0,4.6,0.0,0.0,77777.0,57229200.0
20.6,-2.8,21.0,84300.0,800.0,615.0,977.0,50.0,160.0,4.1,0.0,0.0,77777.0,57232800.0
22.2,-3.9,17.0,84200.0,852.0,665.0,995.0,52.0,170.0,2.6,0.0,0.0,77777.0,57236400.0
23.3,-6.7,13.0,84100.0,835.0,650.0,992.0,51.0,160.0,3.1,0.0,0.0,77777.0,57240000.0
23.9,-6.1,13.0,84000.0,748.0,572.0,969.0,47.0,160.0,2.1,0.0,0.0,77777.0,57243600.0
23.9,-7.2,12.0,84000.0,598.0,439.0,922.0,40.0,120.0,1.5,0.0,0.0,77777.0,57247200.0
23.9,-7.8,12.0,84000.0,395.0,264.0,817.0,30.0,90.0,1.5,0.0,0.0,77777.0,57250800.0
20.6,-2.8,21.0,84000.0,154.0,79.0,542.0,19.0,0.0,0.0,0.0,0.0,77777.0,57254400.0
15.0,-0.6,35.0,84000.0,21.0,6.0,19.0,2.0,0.0,0.0,0.0,0.0,77777.0,57258000.0
13.3,0.0,40.0,84000.0,0.0,0.0,0.0,0.0,210.0,3.1,0.0,0.0,77777.0,57261600.0
12.2,0.6,45.0,84000.0,0.0,0.0,0.0,0.0,180.0,3.1,0.0,0.0,77777.0,57265200.0
11.1,0.6,49.0,84000.0,0.0,0.0,0.0,0.0,200.0,3.6,0.0,0.0,77777.0,57268800.0
9.4,0.6,54.0,84000.0,0.0,0.0,0.0,0.0,190.0,3.1,0.0,0.0,77777.0,57272400.0
9.4,0.0,52.0,83900.0,0.0,0.0,0.0,0.0,190.0,5.2,0.0,0.0,77777.0,57276000.0
8.9,-0.6,52.0,83900.0,0.0,0.0,0.0,0.0,200.0,3.6,0.0,0.0,77777.0,57279600.0
8.3,-1.1,52.0,83900.0,0.0,0.0,0.0,0.0,200.0,2.6,0.0,0.0,77777.0,57283200.0
8.3,-1.7,50.0,83900.0,0.0,0.0,0.0,0.0,200.0,4.1,0.0,0.0,77777.0,57286800.0
7.2,-2.2,52.0,83900.0,0.0,0.0,0.0,0.0,180.0,2.1,0.0,0.0,77777.0,57290400.0
7.8,-2.8,48.0,83900.0,0.0,0.0,0.0,0.0,190.0,5.2,0.0,0.0,77777.0,57294000.0
6.7,-3.3,49.0,83800.0,0.0,0.0,0.0,0.0,210.0,3.6,2.0,1.0,77777.0,57297600.0
7.8,-3.9,44.0,83800.0,0.0,0.0,0.0,0.0,210.0,5.2,7.0,7.0,7620.0,57301200.0
8.9,-3.9,41.0,83800.0,78.0,13.0,22.0,11.0,190.0,3.6,7.0,6.0,7620.0,57304800.0
12.8,-4.4,30.0,83900.0,273.0,114.0,317.0,51.0,190.0,5.2,2.0,2.0,77777.0,57308400.0
17.2,-3.9,24.0,83900.0,497.0,310.0,627.0,85.0,170.0,4.1,4.0,2.0,77777.0,57312000.0
21.1,-4.4,18.0,83900.0,674.0,454.0,786.0,72.0,190.0,4.1,4.0,1.0,77777.0,57315600.0
24.4,-4.4,14.0,83900.0,794.0,493.0,613.0,141.0,80.0,1.5,6.0,3.0,77777.0,57319200.0
25.0,-5.6,13.0,83800.0,846.0,567.0,707.0,135.0,30.0,2.1,8.0,4.0,77777.0,57322800.0
24.4,-3.3,16.0,83800.0,829.0,474.0,500.0,175.0,360.0,5.7,8.0,5.0,7620.0,57326400.0
23.9,-4.4,15.0,83800.0,742.0,421.0,474.0,167.0,40.0,4.1,8.0,4.0,77777.0,57330000.0
24.4,-5.6,13.0,83800.0,592.0,276.0,296.0,150.0,360.0,4.1,8.0,5.0,7620.0,57333600.0
23.3,-6.7,13.0,83800.0,389.0,130.0,106.0,100.0,40.0,3.6,8.0,6.0,7620.0,57337200.0
20.6,-5.0,18.0,83900.0,148.0,44.0,103.0,33.0,120.0,2.6,7.0,4.0,7620.0,57340800.0
16.1,-1.1,31.0,83900.0,20.0,1.0,0.0,1.0,180.0,2.1,9.0,7.0,7620.0,57344400.0
15.6,-0.6,34.0,84000.0,0.0,0.0,0.0,0.0,120.0,2.6,10.0,9.0,4267.0,57348000.0
15.0,-1.1,33.0,84000.0,0.0,0.0,0.0,0.0,180.0,2.1,9.0,7.0,4572.0,57351600.0
12.8,0.0,42.0,84100.0,0.0,0.0,0.0,0.0,200.0,2.6,8.0,6.0,7620.0,57355200.0
11.1,0.0,47.0,84200.0,0.0,0.0,0.0,0.0,200.0,3.1,5.0,2.0,77777.0,57358800.0
10.0,0.0,50.0,84200.0,0.0,0.0,0.0,0.0,200.0,3.6,0.0,0.0,77777.0,57362400.0
9.4,0.0,52.0,84300.0,0.0,0.0,0.0,0.0,170.0,2.6,0.0,0.0,77777.0,57366000.0
7.8,0.0,58.0,84400.0,0.0,0.0,0.0,0.0,130.0,3.6,0.0,0.0,77777.0,57369600.0
10.0,-2.2,43.0,84600.0,0.0,0.0,0.0,0.0,10.0,2.6,0.0,0.0,77777.0,57373200.0
7.8,-0.6,56.0,84700.0,0.0,0.0,0.0,0.0,280.0,3.1,0.0,0.0,77777.0,57376800.0
6.7,-1.7,56.0,84800.0,0.0,0.0,0.0,0.0,270.0,2.1,0.0,0.0,77777.0,57380400.0
