,timestamp,t_indoor_measured,t_indoor_predicted,t_indoor_predicted_after_kalman
2020-01-04 15:45:00,2020/01/04 15:45:00,21.703137597205114,20.84337392540192,21.0511
2020-01-04 15:50:00,2020/01/04 15:50:00,21.735169971970606,20.84335316203112,21.0588
2020-01-04 15:55:00,2020/01/04 15:55:00,21.78958647609477,20.843235899071942,21.0719
2020-01-04 16:00:00,2020/01/04 16:00:00,21.79281681692305,20.843186461089658,21.0726
2020-01-04 16:05:00,2020/01/04 16:05:00,21.802461103656924,20.84306341097988,21.0748
2020-01-04 16:10:00,2020/01/04 16:10:00,21.78649024245277,20.84297219834042,21.071
2020-01-04 16:15:00,2020/01/04 16:15:00,21.759393909088203,20.84296594575153,21.0644
2020-01-04 16:20:00,2020/01/04 16:20:00,21.703151527830187,20.842899024000985,21.0507
2020-01-04 16:25:00,2020/01/04 16:25:00,21.622464914965065,20.842824290022293,21.0312
2020-01-04 16:30:00,2020/01/04 16:30:00,21.575789445344526,20.84274148788529,21.0198
2020-01-04 16:35:00,2020/01/04 16:35:00,21.497781763244518,20.84266057830007,21.0009
2020-01-04 16:40:00,2020/01/04 16:40:00,21.45537715638045,20.84255867597534,20.9905
2020-01-04 16:45:00,2020/01/04 16:45:00,21.38155290822226,20.842445671749772,20.9726
2020-01-04 16:50:00,2020/01/04 16:50:00,21.3359410523733,20.842270860494352,20.9612
2020-01-04 16:55:00,2020/01/04 16:55:00,21.270480455299946,20.841897860184588,20.9466
2020-01-04 17:00:00,2020/01/04 17:00:00,20.914379777919578,20.843015354937506,20.86
2020-01-04 17:05:00,2020/01/04 17:05:00,20.679818072867818,20.84274600036599,20.8023
2020-01-04 17:10:00,2020/01/04 17:10:00,20.73859427057789,20.84162715071534,20.8166
2020-01-04 17:15:00,2020/01/04 17:15:00,20.812890208180534,20.841482822249986,20.835
2020-01-04 17:20:00,2020/01/04 17:20:00,20.86148240162828,20.841953523559084,20.8464
2020-01-04 17:25:00,2020/01/04 17:25:00,20.92624467492334,20.841651037888482,20.8622
2020-01-04 17:30:00,2020/01/04 17:30:00,20.90795544073427,20.841748537,20.8575
2020-01-04 17:35:00,2020/01/04 17:35:00,20.915774321886943,20.841466465865153,20.8593
2020-01-04 17:40:00,2020/01/04 17:40:00,20.908507645524992,20.8413615598069,20.8572
2020-01-04 17:45:00,2020/01/04 17:45:00,20.921381105633202,20.840996080480693,20.8602
2020-01-04 17:50:00,2020/01/04 17:50:00,20.923870511518658,20.840760067242286,20.8604
2020-01-04 17:55:00,2020/01/04 17:55:00,20.93717597542002,20.840282734770767,20.8638
2020-01-04 18:00:00,2020/01/04 18:00:00,20.820293629377716,20.840365407794422,20.835
2020-01-04 18:05:00,2020/01/04 18:05:00,20.745867287730164,20.839854536124164,20.8165
2020-01-04 18:10:00,2020/01/04 18:10:00,20.741771283108733,20.839191103539463,20.8153
2020-01-04 18:15:00,2020/01/04 18:15:00,20.739964558370104,20.83887596561499,20.815
2020-01-04 18:20:00,2020/01/04 18:20:00,20.733474618372043,20.83886235290521,20.8134
2020-01-04 18:25:00,2020/01/04 18:25:00,20.725643939730332,20.83882724670252,20.8117
2020-01-04 18:30:00,2020/01/04 18:30:00,20.69529271767516,20.839044523602468,20.8046
2020-01-04 18:35:00,2020/01/04 18:35:00,20.665707307186892,20.83938043064404,20.7976
2020-01-04 18:40:00,2020/01/04 18:40:00,20.639684682465884,20.839597443668083,20.7911
2020-01-04 18:45:00,2020/01/04 18:45:00,20.610930933378995,20.83937946448424,20.7822
2020-01-04 18:50:00,2020/01/04 18:50:00,20.578626244612224,20.837363949815256,20.7664
2020-01-04 18:55:00,2020/01/04 18:55:00,19.351702346002583,20.828915490045176,19.6343
2020-01-04 19:00:00,2020/01/04 19:00:00,18.59703668243708,19.99129520329484,19.3177
2020-01-04 19:05:00,2020/01/04 19:05:00,17.86399666258285,19.654665252759173,19.0046
2020-01-04 19:10:00,2020/01/04 19:10:00,17.67926554732037,19.437382263029406,18.8842
2020-01-04 19:15:00,2020/01/04 19:15:00,17.49563113320113,19.309084304572252,18.7987
2020-01-04 19:20:00,2020/01/04 19:20:00,17.736868342457058,19.23690173794057,18.8442
2020-01-04 19:25:00,2020/01/04 19:25:00,17.964632733922258,19.206658246393317,18.8912
2020-01-04 19:30:00,2020/01/04 19:30:00,17.88691627061479,19.19131679547587,18.8644
2020-01-04 19:35:00,2020/01/04 19:35:00,17.816070594709117,19.17958803600675,18.8271
2020-01-04 19:40:00,2020/01/04 19:40:00,17.715868250024755,19.15658638869354,18.772
2020-01-04 19:45:00,2020/01/04 19:45:00,17.621228135578633,19.120129113095743,18.7049
2020-01-04 19:50:00,2020/01/04 19:50:00,17.598202457569414,19.067161025507232,18.6475
2020-01-04 19:55:00,2020/01/04 19:55:00,17.57663924899697,19.00248290041185,18.5848
2020-01-04 20:00:00,2020/01/04 20:00:00,17.523139920752214,18.929392995179626,18.5102
2020-01-04 20:05:00,2020/01/04 20:05:00,17.473523614962858,18.850077152707627,18.4358
2020-01-04 20:10:00,2020/01/04 20:10:00,17.43205739218729,18.76849544626475,18.3688
2020-01-04 20:15:00,2020/01/04 20:15:00,17.394553628822166,18.691816101538052,18.309
2020-01-04 20:20:00,2020/01/04 20:20:00,17.36856647466925,18.622459427237402,18.2567
2020-01-04 20:25:00,2020/01/04 20:25:00,17.346299825834762,18.559701025901404,18.2094
2020-01-04 20:30:00,2020/01/04 20:30:00,17.319750694151878,18.502665420186418,18.1636
2020-01-04 20:35:00,2020/01/04 20:35:00,17.296964274934737,18.449417864222596,18.1202
2020-01-04 20:40:00,2020/01/04 20:40:00,17.269554517218296,18.398738877352685,18.0766
2020-01-04 20:45:00,2020/01/04 20:45:00,17.245279967652777,18.34947762462116,18.0346
2020-01-04 20:50:00,2020/01/04 20:50:00,17.220013509614887,18.301471513319314,17.9936
2020-01-04 20:55:00,2020/01/04 20:55:00,17.1965678103478,18.25493117103855,17.955
2020-01-04 21:00:00,2020/01/04 21:00:00,17.16907661457259,18.21079969127345,17.9185
2020-01-04 21:05:00,2020/01/04 21:05:00,17.14229178473903,18.170210490145166,17.8853
2020-01-04 21:10:00,2020/01/04 21:10:00,17.114753240633547,18.133704491750564,17.855
2020-01-04 21:15:00,2020/01/04 21:15:00,17.08725468789322,18.10126250160863,17.8282
2020-01-04 21:20:00,2020/01/04 21:20:00,17.06090999431342,18.07328955677326,17.805
2020-01-04 21:25:00,2020/01/04 21:25:00,17.033932967404382,18.049656780283385,17.7844
2020-01-04 21:30:00,2020/01/04 21:30:00,17.00779436361512,18.029904324578013,17.7663
2020-01-04 21:35:00,2020/01/04 21:35:00,16.980437853603803,18.013323852143856,17.7496
2020-01-04 21:40:00,2020/01/04 21:40:00,16.954144413295523,17.99920897005984,17.7343
2020-01-04 21:45:00,2020/01/04 21:45:00,16.92608520033781,17.986893972416624,17.7195
2020-01-04 21:50:00,2020/01/04 21:50:00,16.899824587492446,17.97589776228125,17.7058
2020-01-04 21:55:00,2020/01/04 21:55:00,16.871263635266303,17.96589670358253,17.6922
2020-01-04 22:00:00,2020/01/04 22:00:00,17.513244764697617,17.956750823026653,17.8413
2020-01-04 22:05:00,2020/01/04 22:05:00,18.1505235133547,17.94844793815787,17.9651
2020-01-04 22:10:00,2020/01/04 22:10:00,18.081451949439952,17.916310451714025,18.1192
2020-01-04 22:15:00,2020/01/04 22:15:00,18.014865165266144,18.07932983936297,18.1486
2020-01-04 22:20:00,2020/01/04 22:20:00,17.90381712028784,18.16422686898744,18.1974
