time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4]
50292000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50295600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50299200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50302800.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50306400.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50310000.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50313600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50317200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50320800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50324400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50328000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50331600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50335200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50338800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50342400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50346000.0,805.1708,610.361,362.07399999999996,610.361,362.07399999999996
50349600.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50353200.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50356800.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
50360400.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
50364000.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50367600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50371200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50374800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50378400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50382000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50385600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50389200.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50392800.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50396400.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50400000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50403600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50407200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50410800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50414400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50418000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50421600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50425200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50428800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50432400.0,805.1708,610.361,362.07399999999996,610.361,362.07399999999996
50436000.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50439600.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50443200.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
50446800.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
50450400.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50454000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50457600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50461200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50464800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50468400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50472000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50475600.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50479200.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50482800.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50486400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50490000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50493600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50497200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50500800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50504400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
