,senHeaPow1_y,PSZACcontroller_oveHeaPer1_u,TDryBul,HGloHor,Occupancy[perimeter_zn_1],senTemRoom1_y,timestamp
2020-01-18 15:35:00,4673.8384,0.413,1.9083333333333334,26.166666666666668,5.800726587728741,303.2216705864391,2020-01-18 15:35:00
2020-01-18 15:40:00,4673.8384,0.413,1.8666666666666667,23.333333333333332,5.800726587728741,303.19112481499207,2020-01-18 15:40:00
2020-01-18 15:45:00,4673.8384,0.413,1.825,20.5,5.800726587728741,303.1849769460344,2020-01-18 15:45:00
2020-01-18 15:50:00,4232.4832,0.374,1.7833333333333332,17.666666666666668,5.800726587728741,302.9134410786588,2020-01-18 15:50:00
2020-01-18 15:55:00,4232.4832,0.374,1.7416666666666667,14.833333333333332,5.800726587728741,302.8134275551485,2020-01-18 15:55:00
2020-01-18 16:00:00,4232.4832,0.374,1.7,12.0,5.800726587728741,302.71358478202717,2020-01-18 16:00:00
2020-01-18 16:05:00,4232.4832,0.374,1.7,11.0,5.800726587728741,302.77215156266675,2020-01-18 16:05:00
2020-01-18 16:10:00,4232.4832,0.374,1.7,10.0,5.800726587728741,302.82485845593044,2020-01-18 16:10:00
2020-01-18 16:15:00,4232.4832,0.374,1.7,9.0,5.800726587728741,302.80197882123696,2020-01-18 16:15:00
2020-01-18 16:20:00,4232.4832,0.374,1.7,8.0,5.800726587728741,302.7784787158253,2020-01-18 16:20:00
2020-01-18 16:25:00,4232.4832,0.374,1.7,7.0,5.800726587728741,302.7372926559569,2020-01-18 16:25:00
2020-01-18 16:30:00,4232.4832,0.374,1.7,6.0,5.800726587728741,302.6957533174817,2020-01-18 16:30:00
2020-01-18 16:35:00,4232.4832,0.374,1.7,4.999999999999999,5.800726587728741,302.6999925500094,2020-01-18 16:35:00
2020-01-18 16:40:00,4232.4832,0.374,1.7,4.0,5.800726587728741,302.70174625622394,2020-01-18 16:40:00
2020-01-18 16:45:00,4232.4832,0.374,1.7,3.0,5.800726587728741,302.6852189741502,2020-01-18 16:45:00
2020-01-18 16:50:00,4390.9184,0.388,1.7,2.0,5.800726587728741,302.7627566899621,2020-01-18 16:50:00
2020-01-18 16:55:00,4390.9184,0.388,1.7,1.0,5.800726587728741,302.7858877260667,2020-01-18 16:55:00
2020-01-18 17:00:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.80812441381437,2020-01-18 17:00:00
2020-01-18 17:05:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.42505413245624,2020-01-18 17:05:00
2020-01-18 17:10:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.06097729978376,2020-01-18 17:10:00
2020-01-18 17:15:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.12985896376046,2020-01-18 17:15:00
2020-01-18 17:20:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.19196744003824,2020-01-18 17:20:00
2020-01-18 17:25:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.21921480897214,2020-01-18 17:25:00
2020-01-18 17:30:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.2457040433143,2020-01-18 17:30:00
2020-01-18 17:35:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.1429072184045,2020-01-18 17:35:00
2020-01-18 17:40:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.0454024990327,2020-01-18 17:40:00
2020-01-18 17:45:00,4390.9184,0.388,1.7,0.0,1.8318083961248657,302.0227193203449,2020-01-18 17:45:00
2020-01-18 17:50:00,4492.7696,0.397,1.7,0.0,1.8318083961248657,302.0610713749532,2020-01-18 17:50:00
2020-01-18 17:55:00,4492.7696,0.397,1.7,0.0,1.8318083961248657,302.08306772022047,2020-01-18 17:55:00
2020-01-18 18:00:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,302.1044028726923,2020-01-18 18:00:00
2020-01-18 18:05:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.9367952184355,2020-01-18 18:05:00
2020-01-18 18:10:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.77760973753493,2020-01-18 18:10:00
2020-01-18 18:15:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.7724474327902,2020-01-18 18:15:00
2020-01-18 18:20:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.76605451230256,2020-01-18 18:20:00
2020-01-18 18:25:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.7703881349282,2020-01-18 18:25:00
2020-01-18 18:30:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.77444943137874,2020-01-18 18:30:00
2020-01-18 18:35:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.7235497301772,2020-01-18 18:35:00
2020-01-18 18:40:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.6751865724183,2020-01-18 18:40:00
2020-01-18 18:45:00,4492.7696,0.397,1.7,0.0,0.6106027987082886,301.64946515436895,2020-01-18 18:45:00
2020-01-18 18:50:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.4419439359771,2020-01-18 18:50:00
2020-01-18 18:55:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.34909612744906,2020-01-18 18:55:00
2020-01-18 19:00:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.25868965070885,2020-01-18 19:00:00
2020-01-18 19:05:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.27833763697356,2020-01-18 19:05:00
2020-01-18 19:10:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.29617783038447,2020-01-18 19:10:00
2020-01-18 19:15:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.270312043371,2020-01-18 19:15:00
2020-01-18 19:20:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.24588297979795,2020-01-18 19:20:00
2020-01-18 19:25:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.20278542830494,2020-01-18 19:25:00
2020-01-18 19:30:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.16157729984053,2020-01-18 19:30:00
2020-01-18 19:35:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.1454590211293,2020-01-18 19:35:00
2020-01-18 19:40:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.1297484870791,2020-01-18 19:40:00
2020-01-18 19:45:00,4187.215999999999,0.37,1.7,0.0,0.6106027987082886,301.11174582192115,2020-01-18 19:45:00
2020-01-18 19:50:00,4277.7504,0.378,1.7,0.0,0.6106027987082886,301.1486119003198,2020-01-18 19:50:00
2020-01-18 19:55:00,4277.7504,0.378,1.7,0.0,0.6106027987082886,301.1487886146075,2020-01-18 19:55:00
2020-01-18 20:00:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,301.1493548152565,2020-01-18 20:00:00
2020-01-18 20:05:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,301.0883168852132,2020-01-18 20:05:00
2020-01-18 20:10:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,301.0302830051984,2020-01-18 20:10:00
2020-01-18 20:15:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,301.01476022617607,2020-01-18 20:15:00
2020-01-18 20:20:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,300.99945926086895,2020-01-18 20:20:00
2020-01-18 20:25:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,300.99134884140614,2020-01-18 20:25:00
2020-01-18 20:30:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,300.98349434960494,2020-01-18 20:30:00
2020-01-18 20:35:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,300.958427370405,2020-01-18 20:35:00
2020-01-18 20:40:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,300.9345191214126,2020-01-18 20:40:00
2020-01-18 20:45:00,4277.7504,0.378,1.7,0.0,0.3053013993541443,300.91560614262056,2020-01-18 20:45:00
2020-01-18 20:50:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.8364838782129,2020-01-18 20:50:00
2020-01-18 20:55:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.7953529124927,2020-01-18 20:55:00
2020-01-18 21:00:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.75544474004835,2020-01-18 21:00:00
2020-01-18 21:05:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.7527589012122,2020-01-18 21:05:00
2020-01-18 21:10:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.74983310184274,2020-01-18 21:10:00
2020-01-18 21:15:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.73150658485304,2020-01-18 21:15:00
2020-01-18 21:20:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.7140536658415,2020-01-18 21:20:00
2020-01-18 21:25:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.69003337877126,2020-01-18 21:25:00
2020-01-18 21:30:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.6670314111484,2020-01-18 21:30:00
2020-01-18 21:35:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.65223162200107,2020-01-18 21:35:00
2020-01-18 21:40:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.6379450376215,2020-01-18 21:40:00
2020-01-18 21:45:00,4175.8992,0.369,1.7,0.0,0.3053013993541443,300.6225638124677,2020-01-18 21:45:00
2020-01-18 21:50:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,300.82443837505645,2020-01-18 21:50:00
2020-01-18 21:55:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,300.9047642504125,2020-01-18 21:55:00
2020-01-18 22:00:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,300.9832408131158,2020-01-18 22:00:00
2020-01-18 22:05:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,301.6387259776792,2020-01-18 22:05:00
2020-01-18 22:10:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.58720418854483,2020-01-18 22:10:00
2020-01-18 22:15:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.46233978437476,2020-01-18 22:15:00
2020-01-18 22:20:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.3496571060212,2020-01-18 22:20:00
2020-01-18 22:25:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.1299910302661,2020-01-18 22:25:00
2020-01-18 22:30:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,301.9115674796933,2020-01-18 22:30:00
2020-01-18 22:35:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.13959800665515,2020-01-18 22:35:00
2020-01-18 22:40:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.36260848407653,2020-01-18 22:40:00
2020-01-18 22:45:00,4538.0368,0.401,1.7,0.0,0.3053013993541443,302.3825196451344,2020-01-18 22:45:00
2020-01-18 22:50:00,3813.7616,0.337,1.7,0.0,0.3053013993541443,301.96668927196447,2020-01-18 22:50:00
2020-01-18 22:55:00,3813.7616,0.337,1.7,0.0,0.3053013993541443,301.7210422399429,2020-01-18 22:55:00
2020-01-18 23:00:00,3813.7616,0.337,1.7,0.0,0.3053013993541443,301.47297586369575,2020-01-18 23:00:00
2020-01-18 23:05:00,3813.7616,0.337,1.7416666666666667,0.0,0.3053013993541443,301.631368077026,2020-01-18 23:05:00
2020-01-18 23:10:00,3813.7616,0.337,1.7833333333333332,0.0,0.3053013993541443,301.7851818653089,2020-01-18 23:10:00
2020-01-18 23:15:00,3813.7616,0.337,1.825,0.0,0.3053013993541443,301.78406335243784,2020-01-18 23:15:00
2020-01-18 23:20:00,3813.7616,0.337,1.8666666666666667,0.0,0.3053013993541443,301.78469448272244,2020-01-18 23:20:00
2020-01-18 23:25:00,3813.7616,0.337,1.9083333333333334,0.0,0.3053013993541443,301.70163452533745,2020-01-18 23:25:00
2020-01-18 23:30:00,3813.7616,0.337,1.9500000000000002,0.0,0.3053013993541443,301.6195210487592,2020-01-18 23:30:00
2020-01-18 23:35:00,3813.7616,0.337,1.9916666666666667,0.0,0.3053013993541443,301.6413190949303,2020-01-18 23:35:00
2020-01-18 23:40:00,3813.7616,0.337,2.033333333333333,0.0,0.3053013993541443,301.6619492746796,2020-01-18 23:40:00
2020-01-18 23:45:00,3813.7616,0.337,2.075,0.0,0.3053013993541443,301.66576432419504,2020-01-18 23:45:00
2020-01-18 23:50:00,4028.7807999999995,0.356,2.1166666666666667,0.0,0.3053013993541443,301.79980688487,2020-01-18 23:50:00
2020-01-18 23:55:00,4028.7807999999995,0.356,2.1583333333333337,0.0,0.3053013993541443,301.82863120636875,2020-01-18 23:55:00
2020-01-19 00:00:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.85879405671506,2020-01-19 00:00:00
2020-01-19 00:05:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.8135192769297,2020-01-19 00:05:00
2020-01-19 00:10:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.7690959014539,2020-01-19 00:10:00
2020-01-19 00:15:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.7784327768301,2020-01-19 00:15:00
2020-01-19 00:20:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.78716459331264,2020-01-19 00:20:00
2020-01-19 00:25:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.7981771948446,2020-01-19 00:25:00
2020-01-19 00:30:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.80916531716224,2020-01-19 00:30:00
2020-01-19 00:35:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.79735887917514,2020-01-19 00:35:00
2020-01-19 00:40:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.78581103638624,2020-01-19 00:40:00
2020-01-19 00:45:00,4028.7807999999995,0.356,2.2,0.0,0.0,301.78397789468653,2020-01-19 00:45:00
2020-01-19 00:50:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.52880939647025,2020-01-19 00:50:00
2020-01-19 00:55:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.42151832976776,2020-01-19 00:55:00
2020-01-19 01:00:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.3122649726197,2020-01-19 01:00:00
2020-01-19 01:05:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.37125926174565,2020-01-19 01:05:00
2020-01-19 01:10:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.4283587915158,2020-01-19 01:10:00
2020-01-19 01:15:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.4120521391382,2020-01-19 01:15:00
2020-01-19 01:20:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.39657402086823,2020-01-19 01:20:00
2020-01-19 01:25:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.3524366753731,2020-01-19 01:25:00
2020-01-19 01:30:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.308623028873,2020-01-19 01:30:00
2020-01-19 01:35:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.3087020489646,2020-01-19 01:35:00
2020-01-19 01:40:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.3082868549472,2020-01-19 01:40:00
2020-01-19 01:45:00,3610.0591999999997,0.319,2.2,0.0,0.0,301.30030345037267,2020-01-19 01:45:00
2020-01-19 01:50:00,3711.9103999999998,0.328,2.2,0.0,0.0,301.35400116950115,2020-01-19 01:50:00
2020-01-19 01:55:00,3711.9103999999998,0.328,2.2,0.0,0.0,301.36128577418305,2020-01-19 01:55:00
2020-01-19 02:00:00,3711.9103999999998,0.328,2.2,0.0,0.0,301.3691657329827,2020-01-19 02:00:00
2020-01-19 02:05:00,3711.9103999999998,0.328,2.1583333333333337,0.0,0.0,301.3438053599409,2020-01-19 02:05:00
2020-01-19 02:10:00,3711.9103999999998,0.328,2.1166666666666667,0.0,0.0,301.3188202866432,2020-01-19 02:10:00
2020-01-19 02:15:00,3711.9103999999998,0.328,2.075,0.0,0.0,301.3137722121624,2020-01-19 02:15:00
2020-01-19 02:20:00,3711.9103999999998,0.328,2.033333333333333,0.0,0.0,301.3085000189664,2020-01-19 02:20:00
2020-01-19 02:25:00,3711.9103999999998,0.328,1.9916666666666667,0.0,0.0,301.30685529164515,2020-01-19 02:25:00
2020-01-19 02:30:00,3711.9103999999998,0.328,1.9500000000000002,0.0,0.0,301.30516992180367,2020-01-19 02:30:00
2020-01-19 02:35:00,3711.9103999999998,0.328,1.9083333333333334,0.0,0.0,301.2943734655171,2020-01-19 02:35:00
2020-01-19 02:40:00,3711.9103999999998,0.328,1.8666666666666667,0.0,0.0,301.2836801828154,2020-01-19 02:40:00
2020-01-19 02:45:00,3711.9103999999998,0.328,1.825,0.0,0.0,301.2760817976108,2020-01-19 02:45:00
2020-01-19 02:50:00,4334.3344,0.383,1.7833333333333332,0.0,0.0,301.6448661208544,2020-01-19 02:50:00
2020-01-19 02:55:00,4334.3344,0.383,1.7416666666666667,0.0,0.0,301.8058830800936,2020-01-19 02:55:00
2020-01-19 03:00:00,4334.3344,0.383,1.7,0.0,0.0,301.9696821501406,2020-01-19 03:00:00
2020-01-19 03:05:00,4334.3344,0.383,1.65,0.0,0.0,301.846670593942,2020-01-19 03:05:00
2020-01-19 03:10:00,4334.3344,0.383,1.6,0.0,0.0,301.72689531459844,2020-01-19 03:10:00
2020-01-19 03:15:00,4334.3344,0.383,1.55,0.0,0.0,301.7422208712136,2020-01-19 03:15:00
2020-01-19 03:20:00,4334.3344,0.383,1.5,0.0,0.0,301.75602480438306,2020-01-19 03:20:00
2020-01-19 03:25:00,4334.3344,0.383,1.45,0.0,0.0,301.8071670862957,2020-01-19 03:25:00
2020-01-19 03:30:00,4334.3344,0.383,1.4,0.0,0.0,301.857889222468,2020-01-19 03:30:00
2020-01-19 03:35:00,4334.3344,0.383,1.35,0.0,0.0,301.83290206074025,2020-01-19 03:35:00
2020-01-19 03:40:00,4334.3344,0.383,1.3,0.0,0.0,301.8087685386517,2020-01-19 03:40:00
2020-01-19 03:45:00,4334.3344,0.383,1.25,0.0,0.0,301.8044313242064,2020-01-19 03:45:00
2020-01-19 03:50:00,4809.639999999999,0.425,1.2000000000000002,0.0,0.0,302.0873171763953,2020-01-19 03:50:00
2020-01-19 03:55:00,4809.639999999999,0.425,1.15,0.0,0.0,302.22151402694584,2020-01-19 03:55:00
2020-01-19 04:00:00,4809.639999999999,0.425,1.1,0.0,0.0,302.35772253254856,2020-01-19 04:00:00
2020-01-19 04:05:00,4809.639999999999,0.425,1.1500000000000001,0.0,0.0,302.26659939754285,2020-01-19 04:05:00
2020-01-19 04:10:00,4809.639999999999,0.425,1.2000000000000002,0.0,0.0,302.17803764852755,2020-01-19 04:10:00
2020-01-19 04:15:00,4809.639999999999,0.425,1.25,0.0,0.0,302.1982394755509,2020-01-19 04:15:00
2020-01-19 04:20:00,4809.639999999999,0.425,1.3,0.0,0.0,302.2172163311478,2020-01-19 04:20:00
2020-01-19 04:25:00,4809.639999999999,0.425,1.35,0.0,0.0,302.263225136604,2020-01-19 04:25:00
2020-01-19 04:30:00,4809.639999999999,0.425,1.4,0.0,0.0,302.3089293018853,2020-01-19 04:30:00
2020-01-19 04:35:00,4809.639999999999,0.425,1.45,0.0,0.0,302.2925049703852,2020-01-19 04:35:00
2020-01-19 04:40:00,4809.639999999999,0.425,1.5,0.0,0.0,302.2767810078282,2020-01-19 04:40:00
2020-01-19 04:45:00,4809.639999999999,0.425,1.55,0.0,0.0,302.2799275387913,2020-01-19 04:45:00
2020-01-19 04:50:00,4662.521599999999,0.412,1.6,0.0,0.0,302.19389105680585,2020-01-19 04:50:00
2020-01-19 04:55:00,4662.521599999999,0.412,1.65,0.0,0.0,302.17301804503455,2020-01-19 04:55:00
2020-01-19 05:00:00,4662.521599999999,0.412,1.7,0.0,0.0,302.15130754007527,2020-01-19 05:00:00
2020-01-19 05:05:00,4662.521599999999,0.412,1.65,0.0,0.0,302.18796022733125,2020-01-19 05:05:00
2020-01-19 05:10:00,4662.521599999999,0.412,1.6,0.0,0.0,302.22395480095133,2020-01-19 05:10:00
2020-01-19 05:15:00,4662.521599999999,0.412,1.55,0.0,0.0,302.2188170471775,2020-01-19 05:15:00
2020-01-19 05:20:00,4662.521599999999,0.412,1.5,0.0,0.0,302.21414245312417,2020-01-19 05:20:00
2020-01-19 05:25:00,4662.521599999999,0.412,1.45,0.0,0.0,302.20577272996115,2020-01-19 05:25:00
2020-01-19 05:30:00,4662.521599999999,0.412,1.4,0.0,0.0,302.19744491176465,2020-01-19 05:30:00
2020-01-19 05:35:00,4662.521599999999,0.412,1.35,0.0,0.0,302.20718487644257,2020-01-19 05:35:00
2020-01-19 05:40:00,4662.521599999999,0.412,1.3,0.0,0.0,302.2167212948409,2020-01-19 05:40:00
2020-01-19 05:45:00,4662.521599999999,0.412,1.25,0.0,0.0,302.22041526371896,2020-01-19 05:45:00
2020-01-19 05:50:00,5352.846399999999,0.473,1.2000000000000002,0.0,0.0,302.6416564208665,2020-01-19 05:50:00
2020-01-19 05:55:00,5352.846399999999,0.473,1.15,0.0,0.0,302.8173383931333,2020-01-19 05:55:00
2020-01-19 06:00:00,5352.846399999999,0.473,1.1,0.0,0.6106027987082886,302.99627818527193,2020-01-19 06:00:00
2020-01-19 06:05:00,5352.846399999999,0.473,1.1,1.0833333333333333,0.6106027987082886,302.05204086000344,2020-01-19 06:05:00
2020-01-19 06:10:00,5352.846399999999,0.473,1.1,2.1666666666666665,0.6106027987082886,300.86911225901747,2020-01-19 06:10:00
2020-01-19 06:15:00,5352.846399999999,0.473,1.1,3.25,0.6106027987082886,301.2356013663693,2020-01-19 06:15:00
2020-01-19 06:20:00,5352.846399999999,0.473,1.1,4.333333333333333,0.6106027987082886,301.5707843875615,2020-01-19 06:20:00
2020-01-19 06:25:00,5352.846399999999,0.473,1.1,5.416666666666666,0.6106027987082886,301.68142665953405,2020-01-19 06:25:00
2020-01-19 06:30:00,5352.846399999999,0.473,1.1,6.5,0.6106027987082886,301.7869802763291,2020-01-19 06:30:00
2020-01-19 06:35:00,5352.846399999999,0.473,1.1,7.583333333333333,0.6106027987082886,301.52118793973625,2020-01-19 06:35:00
2020-01-19 06:40:00,5352.846399999999,0.473,1.1,8.666666666666666,0.6106027987082886,301.2667187503527,2020-01-19 06:40:00
2020-01-19 06:45:00,5352.846399999999,0.473,1.1,9.75,0.6106027987082886,301.31563334125224,2020-01-19 06:45:00
2020-01-19 06:50:00,4515.4032,0.399,1.1,10.833333333333332,0.6106027987082886,300.8566502175402,2020-01-19 06:50:00
2020-01-19 06:55:00,4515.4032,0.399,1.1,11.916666666666666,0.6106027987082886,300.68031826874716,2020-01-19 06:55:00
2020-01-19 07:00:00,4515.4032,0.399,1.1,13.0,1.2212055974165772,300.50690758297856,2020-01-19 07:00:00
2020-01-19 07:05:00,4515.4032,0.399,1.1,18.916666666666664,1.2212055974165772,300.6261549866672,2020-01-19 07:05:00
2020-01-19 07:10:00,4515.4032,0.399,1.1,24.833333333333332,1.2212055974165772,300.73793230686863,2020-01-19 07:10:00
2020-01-19 07:15:00,4515.4032,0.399,1.1,30.75,1.2212055974165772,300.7040082992664,2020-01-19 07:15:00
2020-01-19 07:20:00,4515.4032,0.399,1.1,36.666666666666664,1.2212055974165772,300.67282931218074,2020-01-19 07:20:00
2020-01-19 07:25:00,4515.4032,0.399,1.1,42.58333333333333,1.2212055974165772,300.6081709386694,2020-01-19 07:25:00
2020-01-19 07:30:00,4515.4032,0.399,1.1,48.5,1.2212055974165772,300.54644610510326,2020-01-19 07:30:00
2020-01-19 07:35:00,4515.4032,0.399,1.1,54.416666666666664,1.2212055974165772,300.56822866908277,2020-01-19 07:35:00
2020-01-19 07:40:00,4515.4032,0.399,1.1,60.33333333333333,1.2212055974165772,300.5884120575322,2020-01-19 07:40:00
2020-01-19 07:45:00,4515.4032,0.399,1.1,66.25,1.2212055974165772,300.5935301807684,2020-01-19 07:45:00
2020-01-19 07:50:00,3768.4944,0.333,1.1,72.16666666666666,1.2212055974165772,300.15173859529614,2020-01-19 07:50:00
2020-01-19 07:55:00,3768.4944,0.333,1.1,78.08333333333333,1.2212055974165772,299.94204950271524,2020-01-19 07:55:00
2020-01-19 08:00:00,3768.4944,0.333,1.1,84.0,5.800726587728741,299.7381324890642,2020-01-19 08:00:00
2020-01-19 08:05:00,3768.4944,0.333,1.1,88.25,5.800726587728741,300.334752361127,2020-01-19 08:05:00
2020-01-19 08:10:00,3768.4944,0.333,1.1,92.5,5.800726587728741,300.90009394932383,2020-01-19 08:10:00
2020-01-19 08:15:00,3768.4944,0.333,1.1,96.75,5.800726587728741,300.84755450823343,2020-01-19 08:15:00
2020-01-19 08:20:00,3768.4944,0.333,1.1,101.0,5.800726587728741,300.802890393586,2020-01-19 08:20:00
2020-01-19 08:25:00,3768.4944,0.333,1.1,105.25,5.800726587728741,300.64004505071637,2020-01-19 08:25:00
2020-01-19 08:30:00,3768.4944,0.333,1.1,109.5,5.800726587728741,300.4848212829343,2020-01-19 08:30:00
2020-01-19 08:35:00,3768.4944,0.333,1.1,113.75,5.800726587728741,300.62878980182717,2020-01-19 08:35:00
2020-01-19 08:40:00,3768.4944,0.333,1.1,118.0,5.800726587728741,300.764229751797,2020-01-19 08:40:00
2020-01-19 08:45:00,3768.4944,0.333,1.1,122.25,5.800726587728741,300.8009469371428,2020-01-19 08:45:00
2020-01-19 08:50:00,4040.0975999999996,0.357,1.1,126.5,5.800726587728741,300.99956373621455,2020-01-19 08:50:00
2020-01-19 08:55:00,4040.0975999999996,0.357,1.1,130.75,5.800726587728741,301.0382777617298,2020-01-19 08:55:00
2020-01-19 09:00:00,4040.0975999999996,0.357,1.1,135.0,5.800726587728741,301.0770941581045,2020-01-19 09:00:00
2020-01-19 09:05:00,4040.0975999999996,0.357,1.0583333333333333,138.75,5.800726587728741,301.0734030083937,2020-01-19 09:05:00
2020-01-19 09:10:00,4040.0975999999996,0.357,1.0166666666666668,142.5,5.800726587728741,301.07024162261933,2020-01-19 09:10:00
2020-01-19 09:15:00,4040.0975999999996,0.357,0.9750000000000001,146.25,5.800726587728741,301.1093491569281,2020-01-19 09:15:00
2020-01-19 09:20:00,4040.0975999999996,0.357,0.9333333333333333,150.0,5.800726587728741,301.14648292933106,2020-01-19 09:20:00
2020-01-19 09:25:00,4040.0975999999996,0.357,0.8916666666666667,153.75,5.800726587728741,301.17767706177614,2020-01-19 09:25:00
2020-01-19 09:30:00,4040.0975999999996,0.357,0.8500000000000001,157.5,5.800726587728741,301.2076599887097,2020-01-19 09:30:00
2020-01-19 09:35:00,4040.0975999999996,0.357,0.8083333333333333,161.25,5.800726587728741,301.2237769954493,2020-01-19 09:35:00
2020-01-19 09:40:00,4040.0975999999996,0.357,0.7666666666666667,165.0,5.800726587728741,301.23935819912174,2020-01-19 09:40:00
2020-01-19 09:45:00,4040.0975999999996,0.357,0.7250000000000001,168.75,5.800726587728741,301.26352078203297,2020-01-19 09:45:00
2020-01-19 09:50:00,4266.433599999999,0.377,0.6833333333333333,172.5,5.800726587728741,301.4219370749298,2020-01-19 09:50:00
2020-01-19 09:55:00,4266.433599999999,0.377,0.6416666666666666,176.25,5.800726587728741,301.50337721712543,2020-01-19 09:55:00
2020-01-19 10:00:00,4266.433599999999,0.377,0.6,180.0,5.800726587728741,301.58240302861213,2020-01-19 10:00:00
2020-01-19 10:05:00,4266.433599999999,0.377,0.6,183.75,5.800726587728741,301.5607602389684,2020-01-19 10:05:00
2020-01-19 10:10:00,4266.433599999999,0.377,0.6,187.5,5.800726587728741,301.54031777913116,2020-01-19 10:10:00
2020-01-19 10:15:00,4266.433599999999,0.377,0.6,191.25,5.800726587728741,301.5657119413732,2020-01-19 10:15:00
2020-01-19 10:20:00,4266.433599999999,0.377,0.6,195.0,5.800726587728741,301.58790761925,2020-01-19 10:20:00
