,Time,datetime,T_OA,HgloHor1,Core_OccN,CORE_IntGaiTot,Core_HeaPow,Core_FanPow,Core_OAVol,P1_OccN,P1_IntGaiTot,P1_HeaPow,P1_FanPow,P1_OAVol,P2_OccN,P2_IntGaiTot,P2_HeaPow,P2_FanPow,P2_OAVol,P3_OccN,P3_IntGaiTot,P3_HeaPow,P3_FanPow,P3_OAVol,P4_OccN,P4_IntGaiTot,P4_HeaPow,P4_FanPow,P4_OAVol
529945,31883100,2020-01-05 00:25:00,265.76752,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4818826,7.4818826,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745855,1.9820839e-06
529950,31883400,2020-01-05 00:30:00,265.77975,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481869,7.481869,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7458396,2.0330858e-06
529955,31883700,2020-01-05 00:35:00,265.80145,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4818573,7.4818573,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7458262,2.0788204e-06
529960,31884000,2020-01-05 00:40:00,265.8297,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4818463,7.4818463,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7458143,2.1192789e-06
529965,31884300,2020-01-05 00:45:00,265.8616,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481837,7.481837,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745804,2.1553226e-06
529970,31884600,2020-01-05 00:50:00,265.89423,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4818287,7.4818287,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457943,2.1872079e-06
529975,31884900,2020-01-05 00:55:00,265.92465,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481821,7.481821,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457857,2.2156141e-06
529980,31885200,2020-01-05 01:00:00,265.95,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481815,7.481815,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457786,2.2407432e-06
529985,31885500,2020-01-05 01:05:00,265.97687,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481809,7.481809,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745772,2.2631305e-06
529990,31885800,2020-01-05 01:10:00,266.01257,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481804,7.481804,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457657,2.2829347e-06
529995,31886100,2020-01-05 01:15:00,266.0553,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481799,7.481799,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457604,2.3005782e-06
530000,31886400,2020-01-05 01:20:00,266.10318,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817953,7.4817953,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745756,2.3161863e-06
530005,31886700,2020-01-05 01:25:00,266.15436,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817915,7.4817915,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745752,2.330091e-06
530010,31887000,2020-01-05 01:30:00,266.207,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817886,7.4817886,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457485,2.342392e-06
530015,31887300,2020-01-05 01:35:00,266.25925,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481786,7.481786,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745745,2.35352e-06
530020,31887600,2020-01-05 01:40:00,266.30927,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481783,7.481783,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745742,2.3634975e-06
530025,31887900,2020-01-05 01:45:00,266.3552,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481781,7.481781,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457395,2.3720831e-06
530030,31888200,2020-01-05 01:50:00,266.3952,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481779,7.481779,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745737,2.3796783e-06
530035,31888500,2020-01-05 01:55:00,266.4274,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481777,7.481777,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745735,2.3864447e-06
530040,31888800,2020-01-05 02:00:00,266.45,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817758,7.4817758,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457333,2.3924306e-06
530045,31889100,2020-01-05 02:05:00,266.4607,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817743,7.4817743,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745732,2.3977632e-06
530050,31889400,2020-01-05 02:10:00,266.45905,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817734,7.4817734,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457304,2.4024805e-06
530055,31889700,2020-01-05 02:15:00,266.4459,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817724,7.4817724,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457294,2.4066833e-06
530060,31890000,2020-01-05 02:20:00,266.4221,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817715,7.4817715,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745728,2.410401e-06
530065,31890300,2020-01-05 02:25:00,266.3885,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817705,7.4817705,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745727,2.4137132e-06
530070,31890600,2020-01-05 02:30:00,266.34592,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817696,7.4817696,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745726,2.4166434e-06
530075,31890900,2020-01-05 02:35:00,266.29526,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481769,7.481769,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457256,2.4192536e-06
530080,31891200,2020-01-05 02:40:00,266.23734,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817686,7.4817686,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457247,2.4215628e-06
530085,31891500,2020-01-05 02:45:00,266.173,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481768,7.481768,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745724,2.4236201e-06
530090,31891800,2020-01-05 02:50:00,266.1031,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817677,7.4817677,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457237,2.42544e-06
530095,31892100,2020-01-05 02:55:00,266.02847,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481767,7.481767,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457232,2.4270612e-06
530100,31892400,2020-01-05 03:00:00,265.95,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817667,7.4817667,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745723,2.4284955e-06
530105,31892700,2020-01-05 03:05:00,265.86536,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817667,7.4817667,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457223,2.4297733e-06
530110,31893000,2020-01-05 03:10:00,265.77145,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481766,7.481766,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457223,2.4309038e-06
530115,31893300,2020-01-05 03:15:00,265.66797,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817657,7.4817657,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745722,2.4319108e-06
530120,31893600,2020-01-05 03:20:00,265.55457,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817657,7.4817657,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457213,2.4328017e-06
530125,31893900,2020-01-05 03:25:00,265.4309,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817657,7.4817657,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457213,2.4335952e-06
530130,31894200,2020-01-05 03:30:00,265.29666,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817653,7.4817653,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457213,2.4342974e-06
530135,31894500,2020-01-05 03:35:00,265.1515,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817653,7.4817653,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745721,2.4349229e-06
530140,31894800,2020-01-05 03:40:00,264.99503,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817653,7.4817653,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.745721,2.435476e-06
530145,31895100,2020-01-05 03:45:00,264.827,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481765,7.481765,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457204,2.435969e-06
530150,31895400,2020-01-05 03:50:00,264.64703,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481765,7.481765,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457204,2.436405e-06
530155,31895700,2020-01-05 03:55:00,264.45483,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481765,7.481765,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457204,2.4367937e-06
530160,31896000,2020-01-05 04:00:00,264.25,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481765,7.481765,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457204,2.4371373e-06
530165,31896300,2020-01-05 04:05:00,264.0251,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481765,7.481765,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.7457204,2.4374458e-06
530170,31896600,2020-01-05 04:10:00,263.77585,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.481765,7.481765,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4377148e-06
530175,31896900,2020-01-05 04:15:00,263.50684,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.437958e-06
530180,31897200,2020-01-05 04:20:00,263.22263,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.43817e-06
530185,31897500,2020-01-05 04:25:00,262.9278,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4383614e-06
530190,31897800,2020-01-05 04:30:00,262.6269,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4385286e-06
530195,31898100,2020-01-05 04:35:00,262.32452,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4386795e-06
530200,31898400,2020-01-05 04:40:00,262.0252,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.438811e-06
530205,31898700,2020-01-05 04:45:00,261.73352,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4389299e-06
530210,31899000,2020-01-05 04:50:00,261.45407,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4390336e-06
530215,31899300,2020-01-05 04:55:00,261.19135,0.0,0.0,724.6411308,0.0,5.898723,0.00014714492,0.0,549.3249,0.0,7.4810686,3.0923282e-05,0.0,325.8666,0.0,7.4817643,7.4817643,0.0,549.3249,0.0,7.123713,0.098213725,0.0,325.8666,0.0,7.74572,2.4391272e-06
530220,31899600,2020-01-05 05:00:00,260.95,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.439209e-06
530225,31899900,2020-01-05 05:05:00,260.72415,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4392823e-06
530230,31900200,2020-01-05 05:10:00,260.50513,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.439347e-06
530235,31900500,2020-01-05 05:15:00,260.29318,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4394049e-06
530240,31900800,2020-01-05 05:20:00,260.08862,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4394558e-06
530245,31901100,2020-01-05 05:25:00,259.8917,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4395013e-06
530250,31901400,2020-01-05 05:30:00,259.70267,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4395415e-06
530255,31901700,2020-01-05 05:35:00,259.52185,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4395774e-06
530260,31902000,2020-01-05 05:40:00,259.34946,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4396093e-06
530265,31902300,2020-01-05 05:45:00,259.18582,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4396375e-06
530270,31902600,2020-01-05 05:50:00,259.0312,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4396625e-06
530275,31902900,2020-01-05 05:55:00,258.8858,0.0,0.0,805.156812,0.0,5.898723,0.00014714492,0.0,610.361,0.0,7.4810686,3.0923282e-05,0.0,362.074,0.0,7.4817643,7.4817643,0.0,610.361,0.0,7.123713,0.098213725,0.0,362.074,0.0,7.7457194,2.4396847e-06
530280,31903200,2020-01-05 06:00:00,258.75,0.0,0.805475780409042,901.813905649085,0.0,5.898723,0.00014714492,0.610602798708289,683.633335844995,0.0,7.4810686,3.0923282e-05,0.36221743810549,405.540092572659,0.0,7.4817643,7.4817643,0.610602798708289,683.633335844995,0.0,7.123713,0.098213725,0.36221743810549,405.540092572659,0.0,7.7457194,2.4397043e-06
530285,31903500,2020-01-05 06:05:00,258.62558,0.0,0.805475780409042,901.813905649085,325.87595,518.04456,0.0026641574,0.610602798708289,683.633335844995,2736.9517,380.25955,0.0005336562,0.36221743810549,405.540092572659,1484.3154,351.22708,1835.5425,0.610602798708289,683.633335844995,2544.0022,397.78616,0.3755488,0.36221743810549,405.540092572659,1499.6454,339.8479,4.339259e-05
530290,31903800,2020-01-05 06:10:00,258.51425,0.0,0.805475780409042,901.813905649085,196.03305,518.0907,0.0026205354,0.610602798708289,683.633335844995,2332.065,380.37314,0.00046592194,0.36221743810549,405.540092572659,1473.8792,351.2468,1825.126,0.610602798708289,683.633335844995,2236.665,397.90222,0.37554395,0.36221743810549,405.540092572659,1479.7649,339.867,4.187505e-05
530295,31904100,2020-01-05 06:15:00,258.41617,0.0,0.805475780409042,901.813905649085,202.85364,518.0915,0.0026196493,0.610602798708289,683.633335844995,2359.11,380.41718,0.00043964834,0.36221743810549,405.540092572659,1492.8927,351.26395,1844.1566,0.610602798708289,683.633335844995,2266.1875,397.94592,0.37554213,0.36221743810549,405.540092572659,1498.6299,339.88364,4.055066e-05
530300,31904400,2020-01-05 06:20:00,258.33145,0.0,0.805475780409042,901.813905649085,203.52208,518.09155,0.002619596,0.610602798708289,683.633335844995,2362.0288,380.43628,0.00042825114,0.36221743810549,405.540092572659,1493.1663,351.27902,1844.4453,0.610602798708289,683.633335844995,2269.0366,397.96445,0.37554136,0.36221743810549,405.540092572659,1498.9252,339.8983,3.9384115e-05
530305,31904700,2020-01-05 06:25:00,258.26025,0.0,0.805475780409042,901.813905649085,536.52155,518.0859,0.0026183322,0.610602798708289,683.633335844995,3159.035,380.44592,0.00042249705,0.36221743810549,405.540092572659,2082.2898,351.29263,2433.5823,0.610602798708289,683.633335844995,2940.6392,397.9736,0.37554097,0.36221743810549,405.540092572659,2083.2021,339.91156,3.8328722e-05
530310,31905000,2020-01-05 06:30:00,258.20264,0.0,0.805475780409042,901.813905649085,541.784,518.0859,0.0026183382,0.610602798708289,683.633335844995,3166.2705,380.44992,0.00042010672,0.36221743810549,405.540092572659,2083.9102,351.30463,2435.2146,0.610602798708289,683.633335844995,2946.0088,397.9773,0.37554082,0.36221743810549,405.540092572659,2084.8765,339.92328,3.739482e-05
530315,31905300,2020-01-05 06:35:00,258.15878,0.19560185,0.805475780409042,901.813905649085,447.6221,518.0859,0.002618338,0.610602798708289,683.633335844995,2852.6768,380.45154,0.00041914117,0.36221743810549,405.540092572659,1843.7214,351.31522,2195.0366,0.610602798708289,683.633335844995,2647.519,397.97876,0.37554076,0.36221743810549,405.540092572659,1846.5275,339.93365,3.6569283e-05
530320,31905600,2020-01-05 06:40:00,258.12878,0.77693605,0.805475780409042,901.813905649085,446.86652,518.0859,0.002618338,0.610602798708289,683.633335844995,2851.97,380.45218,0.00041876416,0.36221743810549,405.540092572659,1844.392,351.32443,2195.7163,0.610602798708289,683.633335844995,2647.2139,397.9793,0.37554073,0.36221743810549,405.540092572659,1847.2118,339.94272,3.584795e-05
530325,31905900,2020-01-05 06:45:00,258.1128,1.7357955,0.805475780409042,901.813905649085,372.56076,518.0859,0.002618338,0.610602798708289,683.633335844995,2668.6814,380.45248,0.0004185874,0.36221743810549,405.540092572659,1704.1683,351.33267,2055.501,0.610602798708289,683.633335844995,2470.8916,397.97955,0.37554073,0.36221743810549,405.540092572659,1707.8258,339.95084,3.5201567e-05
530330,31906200,2020-01-05 06:50:00,258.1109,3.063973,0.805475780409042,901.813905649085,371.82028,518.0859,0.002618338,0.610602798708289,683.633335844995,2668.2415,380.4526,0.00041851695,0.36221743810549,405.540092572659,1705.0612,351.3399,2056.401,0.610602798708289,683.633335844995,2470.7434,397.97964,0.3755407,0.36221743810549,405.540092572659,1708.7136,339.95795,3.463515e-05
530335,31906500,2020-01-05 06:55:00,258.12326,4.7532616,0.805475780409042,901.813905649085,330.3916,518.0859,0.002618338,0.610602798708289,683.633335844995,2579.3694,380.45264,0.00041848447,0.36221743810549,405.540092572659,1628.6226,351.3463,1979.969,0.610602798708289,683.633335844995,2380.1409,397.9797,0.3755407,0.36221743810549,405.540092572659,1633.0679,339.96432,3.412848e-05
530340,31906800,2020-01-05 07:00:00,258.15,6.7954545,1.61095156081808,1320.53372409817,329.9085,518.0859,0.002618338,1.22120559741658,1001.05007168999,2579.1765,380.45267,0.00041847152,0.72443487621098,593.835785145318,1629.2489,351.35193,1980.6008,1.22120559741658,1001.05007168999,2380.091,397.9797,0.3755407,0.72443487621098,593.835785145318,1633.6853,339.9699,3.368482e-05
530345,31907100,2020-01-05 07:05:00,258.19623,9.182344,1.61095156081808,1320.53372409817,196.0445,518.09155,0.0026195927,1.22120559741658,1001.05007168999,2413.4265,380.45267,0.0004184655,0.72443487621098,593.835785145318,1509.696,351.35696,1861.0531,1.22120559741658,1001.05007168999,2216.0308,397.97974,0.3755407,0.72443487621098,593.835785145318,1515.1832,339.97488,3.328701e-05
530350,31907400,2020-01-05 07:10:00,258.26428,11.905724,1.61095156081808,1320.53372409817,195.60965,518.09155,0.0026195906,1.22120559741658,1001.05007168999,2414.2903,380.45267,0.00041846308,0.72443487621098,593.835785145318,1511.089,351.36136,1862.4503,1.22120559741658,1001.05007168999,2217.1357,397.97974,0.3755407,0.72443487621098,593.835785145318,1516.5847,339.97928,3.293896e-05
530355,31907700,2020-01-05 07:15:00,258.35007,14.957386,1.61095156081808,1320.53372409817,143.9097,518.09155,0.0026195906,1.22120559741658,1001.05007168999,2321.1797,380.4527,0.000418462,0.72443487621098,593.835785145318,1440.3689,351.36526,1791.7341,1.22120559741658,1001.05007168999,2124.928,397.97974,0.3755407,0.72443487621098,593.835785145318,1446.6913,339.9832,3.2627424e-05
