time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4],tdl
36680400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36684000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
36687600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
36691200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
36694800,805.1708,610.361,362.074,610.361,362.074,5
36698400,483.10248,366.2166,217.2444,366.2166,217.2444,20
36702000,483.10248,366.2166,217.2444,366.2166,217.2444,20
36705600,322.06832,244.1444,144.8296,244.1444,144.8296,20
36709200,322.06832,244.1444,144.8296,244.1444,144.8296,20
36712800,161.03416,122.0722,72.4148,122.0722,72.4148,20
36716400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36720000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36723600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36727200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36730800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36734400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36738000,161.03416,122.0722,72.4148,122.0722,72.4148,20
36741600,161.03416,122.0722,72.4148,122.0722,72.4148,20
36745200,483.10248,366.2166,217.2444,366.2166,217.2444,20
36748800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36752400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36756000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36759600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36763200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36766800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
36770400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
36774000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
36777600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
36781200,805.1708,610.361,362.074,610.361,362.074,5
36784800,483.10248,366.2166,217.2444,366.2166,217.2444,20
36788400,483.10248,366.2166,217.2444,366.2166,217.2444,20
36792000,322.06832,244.1444,144.8296,244.1444,144.8296,20
36795600,322.06832,244.1444,144.8296,244.1444,144.8296,20
36799200,161.03416,122.0722,72.4148,122.0722,72.4148,20
36802800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36806400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36810000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36813600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36817200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36820800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36824400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36828000,161.03416,122.0722,72.4148,122.0722,72.4148,20
36831600,161.03416,122.0722,72.4148,122.0722,72.4148,20
36835200,483.10248,366.2166,217.2444,366.2166,217.2444,20
36838800,483.10248,366.2166,217.2444,366.2166,217.2444,20
36842400,483.10248,366.2166,217.2444,366.2166,217.2444,20
36846000,483.10248,366.2166,217.2444,366.2166,217.2444,20
36849600,241.55124,183.1083,108.6222,183.1083,108.6222,20
36853200,241.55124,183.1083,108.6222,183.1083,108.6222,20
36856800,241.55124,183.1083,108.6222,183.1083,108.6222,5
36860400,241.55124,183.1083,108.6222,183.1083,108.6222,5
36864000,241.55124,183.1083,108.6222,183.1083,108.6222,5
36867600,80.51708,61.0361,36.2074,61.0361,36.2074,5
36871200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36874800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36878400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36882000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36885600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36889200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36892800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36896400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36900000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36903600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36907200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36910800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36914400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36918000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36921600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36925200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36928800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36932400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36936000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36939600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36943200,80.51708,61.0361,36.2074,61.0361,36.2074,5
36946800,80.51708,61.0361,36.2074,61.0361,36.2074,5
36950400,80.51708,61.0361,36.2074,61.0361,36.2074,5
36954000,80.51708,61.0361,36.2074,61.0361,36.2074,5
36957600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36961200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36964800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36968400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36972000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36975600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36979200,80.51708,61.0361,36.2074,61.0361,36.2074,20
36982800,80.51708,61.0361,36.2074,61.0361,36.2074,20
36986400,80.51708,61.0361,36.2074,61.0361,36.2074,20
36990000,80.51708,61.0361,36.2074,61.0361,36.2074,20
36993600,80.51708,61.0361,36.2074,61.0361,36.2074,20
36997200,161.03416,122.0722,72.4148,122.0722,72.4148,20
37000800,161.03416,122.0722,72.4148,122.0722,72.4148,20
37004400,483.10248,366.2166,217.2444,366.2166,217.2444,20
37008000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37011600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37015200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37018800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37022400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37026000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37029600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37033200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37036800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37040400,805.1708,610.361,362.074,610.361,362.074,5
37044000,483.10248,366.2166,217.2444,366.2166,217.2444,20
37047600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37051200,322.06832,244.1444,144.8296,244.1444,144.8296,20
37054800,322.06832,244.1444,144.8296,244.1444,144.8296,20
37058400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37062000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37065600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37069200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37072800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37076400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37080000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37083600,161.03416,122.0722,72.4148,122.0722,72.4148,20
37087200,161.03416,122.0722,72.4148,122.0722,72.4148,20
37090800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37094400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37098000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37101600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37105200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37108800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37112400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37116000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37119600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37123200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37126800,805.1708,610.361,362.074,610.361,362.074,5
37130400,483.10248,366.2166,217.2444,366.2166,217.2444,20
37134000,483.10248,366.2166,217.2444,366.2166,217.2444,20
37137600,322.06832,244.1444,144.8296,244.1444,144.8296,20
37141200,322.06832,244.1444,144.8296,244.1444,144.8296,20
37144800,161.03416,122.0722,72.4148,122.0722,72.4148,20
37148400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37152000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37155600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37159200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37162800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37166400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37170000,161.03416,122.0722,72.4148,122.0722,72.4148,20
37173600,161.03416,122.0722,72.4148,122.0722,72.4148,20
37177200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37180800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37184400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37188000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37191600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37195200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37198800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37202400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37206000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37209600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37213200,805.1708,610.361,362.074,610.361,362.074,5
37216800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37220400,483.10248,366.2166,217.2444,366.2166,217.2444,20
37224000,322.06832,244.1444,144.8296,244.1444,144.8296,20
37227600,322.06832,244.1444,144.8296,244.1444,144.8296,20
37231200,161.03416,122.0722,72.4148,122.0722,72.4148,20
37234800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37238400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37242000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37245600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37249200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37252800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37256400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37260000,161.03416,122.0722,72.4148,122.0722,72.4148,20
37263600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37267200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37270800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37274400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37278000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37281600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37285200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37288800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37292400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37296000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37299600,805.1708,610.361,362.074,610.361,362.074,5
37303200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37306800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37310400,322.06832,244.1444,144.8296,244.1444,144.8296,20
37314000,322.06832,244.1444,144.8296,244.1444,144.8296,20
37317600,161.03416,122.0722,72.4148,122.0722,72.4148,20
37321200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37324800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37328400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37332000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37335600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37339200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37342800,161.03416,122.0722,72.4148,122.0722,72.4148,20
37346400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37350000,483.10248,366.2166,217.2444,366.2166,217.2444,20
37353600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37357200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37360800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37364400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37368000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37371600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37375200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37378800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37382400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37386000,805.1708,610.361,362.074,610.361,362.074,5
37389600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37393200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37396800,322.06832,244.1444,144.8296,244.1444,144.8296,20
37400400,322.06832,244.1444,144.8296,244.1444,144.8296,20
37404000,161.03416,122.0722,72.4148,122.0722,72.4148,20
37407600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37411200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37414800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37418400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37422000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37425600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37429200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37432800,161.03416,122.0722,72.4148,122.0722,72.4148,20
37436400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37440000,483.10248,366.2166,217.2444,366.2166,217.2444,20
37443600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37447200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37450800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37454400,241.55124,183.1083,108.6222,183.1083,108.6222,20
37458000,241.55124,183.1083,108.6222,183.1083,108.6222,20
37461600,241.55124,183.1083,108.6222,183.1083,108.6222,5
37465200,241.55124,183.1083,108.6222,183.1083,108.6222,5
37468800,241.55124,183.1083,108.6222,183.1083,108.6222,5
37472400,80.51708,61.0361,36.2074,61.0361,36.2074,5
37476000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37479600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37483200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37486800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37490400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37494000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37497600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37501200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37504800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37508400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37512000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37515600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37519200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37522800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37526400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37530000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37533600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37537200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37540800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37544400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37548000,80.51708,61.0361,36.2074,61.0361,36.2074,5
37551600,80.51708,61.0361,36.2074,61.0361,36.2074,5
37555200,80.51708,61.0361,36.2074,61.0361,36.2074,5
37558800,80.51708,61.0361,36.2074,61.0361,36.2074,5
37562400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37566000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37569600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37573200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37576800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37580400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37584000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37587600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37591200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37594800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37598400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37602000,161.03416,122.0722,72.4148,122.0722,72.4148,20
37605600,161.03416,122.0722,72.4148,122.0722,72.4148,20
37609200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37612800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37616400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37620000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37623600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37627200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37630800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37634400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37638000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37641600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37645200,805.1708,610.361,362.074,610.361,362.074,5
37648800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37652400,483.10248,366.2166,217.2444,366.2166,217.2444,20
37656000,322.06832,244.1444,144.8296,244.1444,144.8296,20
37659600,322.06832,244.1444,144.8296,244.1444,144.8296,20
37663200,161.03416,122.0722,72.4148,122.0722,72.4148,20
37666800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37670400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37674000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37677600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37681200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37684800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37688400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37692000,161.03416,122.0722,72.4148,122.0722,72.4148,20
37695600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37699200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37702800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37706400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37710000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37713600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37717200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37720800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37724400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37728000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37731600,805.1708,610.361,362.074,610.361,362.074,5
37735200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37738800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37742400,322.06832,244.1444,144.8296,244.1444,144.8296,20
37746000,322.06832,244.1444,144.8296,244.1444,144.8296,20
37749600,161.03416,122.0722,72.4148,122.0722,72.4148,20
37753200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37756800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37760400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37764000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37767600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37771200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37774800,161.03416,122.0722,72.4148,122.0722,72.4148,20
37778400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37782000,483.10248,366.2166,217.2444,366.2166,217.2444,20
37785600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37789200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37792800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37796400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37800000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37803600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37807200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37810800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37814400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37818000,805.1708,610.361,362.074,610.361,362.074,5
37821600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37825200,483.10248,366.2166,217.2444,366.2166,217.2444,20
37828800,322.06832,244.1444,144.8296,244.1444,144.8296,20
37832400,322.06832,244.1444,144.8296,244.1444,144.8296,20
37836000,161.03416,122.0722,72.4148,122.0722,72.4148,20
37839600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37843200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37846800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37850400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37854000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37857600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37861200,161.03416,122.0722,72.4148,122.0722,72.4148,20
37864800,161.03416,122.0722,72.4148,122.0722,72.4148,20
37868400,483.10248,366.2166,217.2444,366.2166,217.2444,20
37872000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37875600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37879200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37882800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37886400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37890000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37893600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37897200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37900800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37904400,805.1708,610.361,362.074,610.361,362.074,5
37908000,483.10248,366.2166,217.2444,366.2166,217.2444,20
37911600,483.10248,366.2166,217.2444,366.2166,217.2444,20
37915200,322.06832,244.1444,144.8296,244.1444,144.8296,20
37918800,322.06832,244.1444,144.8296,244.1444,144.8296,20
37922400,161.03416,122.0722,72.4148,122.0722,72.4148,20
37926000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37929600,80.51708,61.0361,36.2074,61.0361,36.2074,20
37933200,80.51708,61.0361,36.2074,61.0361,36.2074,20
37936800,80.51708,61.0361,36.2074,61.0361,36.2074,20
37940400,80.51708,61.0361,36.2074,61.0361,36.2074,20
37944000,80.51708,61.0361,36.2074,61.0361,36.2074,20
37947600,161.03416,122.0722,72.4148,122.0722,72.4148,20
37951200,161.03416,122.0722,72.4148,122.0722,72.4148,20
37954800,483.10248,366.2166,217.2444,366.2166,217.2444,20
37958400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37962000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37965600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37969200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37972800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37976400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
37980000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37983600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37987200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
37990800,805.1708,610.361,362.074,610.361,362.074,5
37994400,483.10248,366.2166,217.2444,366.2166,217.2444,20
37998000,483.10248,366.2166,217.2444,366.2166,217.2444,20
38001600,322.06832,244.1444,144.8296,244.1444,144.8296,20
38005200,322.06832,244.1444,144.8296,244.1444,144.8296,20
38008800,161.03416,122.0722,72.4148,122.0722,72.4148,20
38012400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38016000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38019600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38023200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38026800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38030400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38034000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38037600,161.03416,122.0722,72.4148,122.0722,72.4148,20
38041200,161.03416,122.0722,72.4148,122.0722,72.4148,20
38044800,483.10248,366.2166,217.2444,366.2166,217.2444,20
38048400,483.10248,366.2166,217.2444,366.2166,217.2444,20
38052000,483.10248,366.2166,217.2444,366.2166,217.2444,20
38055600,483.10248,366.2166,217.2444,366.2166,217.2444,20
38059200,241.55124,183.1083,108.6222,183.1083,108.6222,20
38062800,241.55124,183.1083,108.6222,183.1083,108.6222,20
38066400,241.55124,183.1083,108.6222,183.1083,108.6222,5
38070000,241.55124,183.1083,108.6222,183.1083,108.6222,5
38073600,241.55124,183.1083,108.6222,183.1083,108.6222,5
38077200,80.51708,61.0361,36.2074,61.0361,36.2074,5
38080800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38084400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38088000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38091600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38095200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38098800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38102400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38106000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38109600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38113200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38116800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38120400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38124000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38127600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38131200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38134800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38138400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38142000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38145600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38149200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38152800,80.51708,61.0361,36.2074,61.0361,36.2074,5
38156400,80.51708,61.0361,36.2074,61.0361,36.2074,5
38160000,80.51708,61.0361,36.2074,61.0361,36.2074,5
38163600,80.51708,61.0361,36.2074,61.0361,36.2074,5
38167200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38170800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38174400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38178000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38181600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38185200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38188800,80.51708,61.0361,36.2074,61.0361,36.2074,20
38192400,80.51708,61.0361,36.2074,61.0361,36.2074,20
38196000,80.51708,61.0361,36.2074,61.0361,36.2074,20
38199600,80.51708,61.0361,36.2074,61.0361,36.2074,20
38203200,80.51708,61.0361,36.2074,61.0361,36.2074,20
38206800,161.03416,122.0722,72.4148,122.0722,72.4148,20
38210400,161.03416,122.0722,72.4148,122.0722,72.4148,20
38214000,483.10248,366.2166,217.2444,366.2166,217.2444,20
38217600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
38221200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
38224800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
38228400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
38232000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
38235600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
38239200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
38242800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
38246400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
38250000,805.1708,610.361,362.074,610.361,362.074,5
38253600,483.10248,366.2166,217.2444,366.2166,217.2444,20
38257200,483.10248,366.2166,217.2444,366.2166,217.2444,20
