,timestamp,t_indoor_measured_core,t_indoor_predicted_core,t_indoor_predicted_after_kalman_core,t_indoor_measured_perimeter1,t_indoor_predicted_perimeter1,t_indoor_predicted_after_kalman_perimeter1,t_indoor_measured_perimeter2,t_indoor_predicted_perimeter2,t_indoor_predicted_after_kalman_perimeter2,t_indoor_measured_perimeter3,t_indoor_predicted_perimeter3,t_indoor_predicted_after_kalman_perimeter3,t_indoor_measured_perimeter4,t_indoor_predicted_perimeter4,t_indoor_predicted_after_kalman_perimeter4
2017-01-04 08:35:00,2017/01/04 08:35:00,20.64654435827316,21.114022128430406,20.7903,20.91331908079377,21.0784328864313,20.7855,20.812092320287604,21.05710530889968,20.7432,21.059893185865462,21.076101913420132,20.7982,20.971709179239895,21.106321970136776,20.8149
2017-01-04 08:40:00,2017/01/04 08:40:00,20.783735559231275,20.790346703719365,21.0435,20.963604153005406,20.78553037039029,21.0403,20.826804374581684,20.74320534141151,21.0185,21.0666386179102,20.798171267160228,21.0317,21.004461475517303,20.81491321929741,21.0685
2017-01-04 08:45:00,2017/01/04 08:45:00,20.787774119605842,21.043468247963744,20.7749,20.847633256718666,21.040317426324975,20.7938,20.77223340014541,21.018460820789073,20.7463,20.879598592050456,21.031686765127688,20.7866,20.92025358128484,21.06849429544502,20.8318
2017-01-04 08:50:00,2017/01/04 08:50:00,21.049216524204382,20.774871442481697,21.0602,20.908010869170937,20.793784629222273,21.037,20.85899439505505,20.746288507245026,21.0441,20.96830293594718,20.786629366451564,21.0318,20.987128054933237,20.8318043735448,21.0763
2017-01-04 08:55:00,2017/01/04 08:55:00,21.010825364854156,21.06021453488654,20.8341,20.85117809878585,21.036991701519582,20.8225,20.894607483444588,21.044127274645575,20.8124,20.881141830256354,21.03175687268663,20.8166,20.956238422079934,21.076271071282576,20.8594
2017-01-04 09:00:00,2017/01/04 09:00:00,21.008116486398933,20.834096653855113,21.0597,20.938991389308,20.822532506895243,21.0322,20.966518979601688,20.812410954756956,21.0438,21.0068455130002,20.816602971285988,21.0205,21.045258509356074,20.85935760807382,21.0726
2017-01-04 09:05:00,2017/01/04 09:05:00,20.895603685757635,21.059733080050705,20.8572,20.87404398235219,21.03217401041036,20.8358,20.953482477688567,21.043771902121648,20.8313,20.981280343378046,21.020483912353882,20.8406,21.01682562666332,21.072585302535856,20.8785
2017-01-04 09:10:00,2017/01/04 09:10:00,20.891689339775496,20.857244952384974,21.0366,20.943753166278384,20.8357893817506,21.0166,20.991754593666542,20.831333527421407,21.0249,21.045604054145997,20.84062727495069,21.0061,21.073123371966915,20.87848238646069,21.0566
2017-01-04 09:15:00,2017/01/04 09:15:00,20.809240329503666,21.036589496069723,20.8473,20.883704164870096,21.016572445818497,20.8471,20.967182606227084,21.024936347317464,20.839,20.967350632811417,21.006110866975746,20.8438,21.03039344692445,21.05655467931342,20.8853
2017-01-04 09:20:00,2017/01/04 09:20:00,20.94734919835969,20.847271999448537,21.0239,20.922888330115768,20.847134532043356,21.0085,21.000001674250313,20.839007317688527,21.0227,21.004319141690587,20.843819431569898,20.9989,21.067057998106804,20.88533592071923,21.0518
2017-01-04 09:25:00,2017/01/04 09:25:00,20.956132548662367,21.02392119199368,20.8664,20.8666217347386,21.008474916821456,20.8593,20.985133415653536,21.022663277663924,20.8605,20.917698774913276,20.998917744364064,20.852,21.02328017771879,21.051785403721453,20.8982
2017-01-04 09:30:00,2017/01/04 09:30:00,21.053785516766595,20.86644532719174,21.0362,20.91554778288321,20.85927672384406,21.007,21.024801999683575,20.860491651097732,21.0267,20.983189223152692,20.852043274655898,20.9956,21.073398888289603,20.89822457950885,21.0514
2017-01-04 09:35:00,2017/01/04 09:35:00,20.99761227763713,21.03621480859556,20.8924,20.874774789417188,21.006996972794582,20.8701,21.017827048599088,21.026691291821862,20.8756,20.938503826910903,20.995563139777744,20.8637,21.047700504571367,21.051449885697423,20.9088
2017-01-04 09:40:00,2017/01/04 09:40:00,20.985420378349147,20.89236365454093,21.0281,20.924941212915485,20.870127202392496,20.9997,21.05374002582255,20.87561987210944,21.0169,21.00760688064088,20.86374309964276,20.9863,21.098084465629483,20.908763612648727,21.0411
2017-01-04 09:45:00,2017/01/04 09:45:00,20.911264612302716,21.028143245860065,20.8901,20.87608024686915,20.999728419866358,20.8728,21.029521724311564,21.016883416608778,20.8754,20.969944177158823,20.98627193571582,20.8703,21.06395393047751,21.041077137463617,20.9083
2017-01-04 09:50:00,2017/01/04 09:50:00,20.965526440404176,20.890091268831895,21.0151,20.911852743636473,20.872841768137278,20.9921,21.048985347731275,20.875390663468977,21.0067,21.00705429625782,20.87027363284392,20.9817,21.09423385162438,20.908264091916237,21.0305
2017-01-04 09:55:00,2017/01/04 09:55:00,20.926016183199636,21.015137920684936,20.8973,20.865565001334858,20.99213120992448,20.8779,21.033660121986145,21.006749752842268,20.8873,20.976159333933822,20.9816809623278,20.8875,21.06264923903342,21.030461561513334,20.9144
2017-01-04 10:00:00,2017/01/04 10:00:00,20.88978751593595,20.89725891540502,20.9948,20.923820729941667,20.877941380754237,20.9918,21.072560251892526,20.887331477807038,21.0001,21.030126858227334,20.887525378175667,20.9815,21.109838946917137,20.914391309181667,21.0221
2017-01-04 10:05:00,2017/01/04 10:05:00,20.855787303759598,20.994816720469885,20.8468,20.77885244038481,20.991751593457025,20.8334,20.989970813287698,21.00012333296155,20.8507,20.96222839813936,20.981473112499714,20.8711,21.017190496661897,21.022148907689143,20.8789
2017-01-04 10:10:00,2017/01/04 10:10:00,20.848298651446726,20.84677134382332,20.9414,20.79532816119695,20.833355675784674,20.9486,20.96018064761256,20.850713678900775,20.9542,20.973843630009185,20.87107979866238,20.9602,21.019472794100807,20.878866672618187,20.9865
2017-01-04 10:15:00,2017/01/04 10:15:00,20.840756188134492,20.941435270656086,20.821,20.71912164822612,20.948649845394698,20.8269,20.884757843686998,20.954167864068495,20.8286,20.926802921230546,20.960212180974793,20.8684,20.953922790892534,20.98648117967383,20.8699
2017-01-04 10:20:00,2017/01/04 10:20:00,21.10008256872453,20.820972094270985,20.9675,20.758116536960472,20.826931966476025,20.9529,20.873799519696092,20.82862647321042,20.9578,20.91474871946565,20.86838362667777,20.9676,20.95949188131226,20.869945633995087,20.9928
2017-01-04 10:25:00,2017/01/04 10:25:00,21.125067831200738,20.967513577213083,20.8895,20.76188694144861,20.952927074524553,20.8621,20.88172612117097,20.957839488112768,20.8652,20.887660603363884,20.967628537388805,20.8878,20.9495600433994,20.992798500661138,20.9001
2017-01-04 10:30:00,2017/01/04 10:30:00,21.046118280096096,20.889547502347,20.982,20.816824928448682,20.86212980341918,20.9513,20.93008217895533,20.86519506418051,20.9574,20.96570013800141,20.887807682955213,20.9627,21.003077140925654,20.900071379614474,20.9878
2017-01-04 10:35:00,2017/01/04 10:35:00,20.970153059092013,20.98202736314164,20.9069,20.787714362278052,20.951302008093023,20.8656,20.93284254903432,20.95737328896655,20.8772,20.983995564746067,20.96266326372387,20.9031,20.993137557197088,20.98775729972448,20.9094
2017-01-04 10:40:00,2017/01/04 10:40:00,20.920121199227538,20.90692073754076,20.9604,20.816117606457226,20.865601466419605,20.9338,20.930193893873593,20.87715552335709,20.9369,21.00125104124578,20.90312878906923,20.9525,21.00279435153095,20.909419903105004,20.9687
2017-01-04 10:45:00,2017/01/04 10:45:00,20.871700884391203,20.960377348658994,20.8904,20.787508384818352,20.93384204310189,20.8678,20.90417877473533,20.936855342684282,20.8689,20.987172678086438,20.952538917723416,20.902,20.974611709895896,20.968692827971267,20.9052
2017-01-04 10:50:00,2017/01/04 10:50:00,20.87599233264109,20.89041291819973,20.9422,20.821987910559358,20.86780940448648,20.9353,20.912941619543005,20.86885440686075,20.9302,21.005593594576,20.90201616221617,20.9532,20.992561371395198,20.90518038097082,20.9651
2017-01-04 10:55:00,2017/01/04 10:55:00,20.880542148019174,20.9422148340347,20.8864,20.804370314259188,20.935254176283024,20.8815,20.90280459689251,20.930245246265997,20.8766,20.993985090256842,20.95321698501658,20.9126,20.975978335848254,20.96505510547837,20.9144
2017-01-04 11:00:00,2017/01/04 11:00:00,20.895765365164607,20.88643464179512,20.9354,20.835482695330995,20.88151530127874,20.94,20.920699244225148,20.876644188441162,20.9328,21.020546086777188,20.912615908455336,20.9605,20.997165056533447,20.91435267161546,20.9674
2017-01-04 11:05:00,2017/01/04 11:05:00,20.912061973482537,20.935396050290592,20.8873,20.80243376306447,20.93998122688197,20.8846,20.90489173204145,20.93282610561687,20.8807,21.01734328460043,20.960483999332325,20.9226,20.9752548308997,20.96739618763877,20.9182
2017-01-04 11:10:00,2017/01/04 11:10:00,20.923078834285548,20.887333494324025,20.931,20.82193951854663,20.88458947847562,20.9334,20.904955706168437,20.880661212160646,20.9255,21.03029438203464,20.922624942988932,20.961,20.981810740247795,20.918213723884207,20.9603
2017-01-04 11:15:00,2017/01/04 11:15:00,20.935661503521374,20.930989829083956,20.8921,20.803778666939024,20.933412052151823,20.8902,20.889562916967293,20.925534002678262,20.8825,21.014153193850746,20.96099529936754,20.9265,20.961092005514672,20.960325345669503,20.9193
2017-01-04 11:20:00,2017/01/04 11:20:00,20.9439713051824,20.892100640322326,20.9349,20.830968422514445,20.890234260927173,20.9358,20.901333515100475,20.88251214677223,20.926,21.03042435590322,20.926546001184533,20.9626,20.97561238625366,20.919328790766144,20.9589
2017-01-04 11:25:00,2017/01/04 11:25:00,20.954069430606523,20.934926510087394,20.9036,20.821532825185045,20.935751228530933,20.8993,20.898199690115973,20.926007680469183,20.8907,21.020076280167984,20.962590216168053,20.9331,20.964300441547437,20.958911256167312,20.9245
2017-01-04 11:30:00,2017/01/04 11:30:00,20.96243972173812,20.903607635426056,20.9409,20.840791081052714,20.899313473991924,20.9359,20.910367807639375,20.890737555410908,20.9276,21.036347600482657,20.93314314410918,20.9639,20.975961066390425,20.924545566929226,20.9573
2017-01-04 11:35:00,2017/01/04 11:35:00,20.972613306104563,20.940921465826193,20.915,20.828534732192054,20.935936913635885,20.9036,20.907067421609383,20.92763529462121,20.897,21.027070475079995,20.963932008930783,20.9382,20.963861059526778,20.957335187911212,20.9272
2017-01-04 11:40:00,2017/01/04 11:40:00,20.981476461968782,20.914958806316463,20.9475,20.842954491678938,20.903617930614416,20.9339,20.91308163574979,20.897040948496567,20.9273,21.038383120305184,20.938218793302838,20.9638,20.970948413736437,20.92716703960599,20.9542
2017-01-04 11:45:00,2017/01/04 11:45:00,20.99207004822,20.94745814203759,20.9256,20.830474161364748,20.933898876450655,20.9055,20.905542153766078,20.927265567925247,20.8996,21.026847075877242,20.96376461886223,20.9403,20.95766878691626,20.954151690019046,20.9273
2017-01-04 11:50:00,2017/01/04 11:50:00,21.000959506099093,20.92563149060277,20.9556,20.847442226284613,20.90550173503965,20.9353,20.910258593767026,20.89962950916214,20.9263,21.033500058227958,20.940263481859006,20.9612,20.963587434139185,20.92734140444844,20.9504
2017-01-04 11:55:00,2017/01/04 11:55:00,21.0114455584054,20.95558905574694,20.9419,20.827535142321324,20.935325901633576,20.9007,20.915011841452497,20.926317015485267,20.9091,21.039695583030095,20.96124439983231,20.9491,20.960009629297588,20.950436742402132,20.932
2017-01-04 12:00:00,2017/01/04 12:00:00,20.863343517518842,20.94189234584627,20.9592,20.803829156990275,20.90070921462535,20.9371,21.312650242919176,20.90913057735139,21.027,21.03852997423553,20.949125258515267,20.9597,21.129957926280838,20.932037055642354,20.9924
2017-01-04 12:05:00,2017/01/04 12:05:00,20.724143229209687,20.95920393088676,20.9565,20.840610564872748,20.937079425517595,20.9534,21.701470152471188,21.02702687090823,21.1094,21.129127225700472,20.95966118255535,20.9914,21.326372680824136,20.9924428291053,21.0399
2017-01-04 12:10:00,2017/01/04 12:10:00,20.6700051210496,20.956491054699995,20.9044,20.85519664934077,20.953352931614347,20.9359,21.578805656156533,21.109372402140366,21.0399,21.209020002121974,20.99141499508164,21.0073,21.281454761182886,21.03985593895345,20.9967
2017-01-04 12:15:00,2017/01/04 12:15:00,20.619229573657606,20.90441825288326,20.8901,20.872457558584586,20.935893127492136,20.9486,21.389902618736926,21.03991974437946,21.0141,21.291407077107237,21.007287191027785,21.0457,21.222195090190098,20.99665176535865,20.9967
2017-01-04 12:20:00,2017/01/04 12:20:00,20.621041779014718,20.89011598338027,20.8495,20.852386076556456,20.948616517708217,20.9198,21.183163199953924,21.014083628897083,20.9438,21.309784750190204,21.04568691802956,21.0676,21.13524352029316,20.996723326641074,20.9524
2017-01-04 12:25:00,2017/01/04 12:25:00,20.62415379307447,20.849463565635403,20.8649,20.83453673407206,20.919754066153928,20.9203,20.969384694168923,20.943828927693005,20.9104,21.412705895555803,21.067602589101398,21.158,21.051431376502876,20.952351098819065,20.9445
2017-01-04 12:30:00,2017/01/04 12:30:00,20.63544904272146,20.864885987163177,20.868,20.836060344044085,20.920256151885326,20.9229,21.03168783468692,20.910444293334535,20.9347,21.428851081990672,21.158043186169152,21.1989,21.07066882648229,20.94445337185033,20.9484
2017-01-04 12:35:00,2017/01/04 12:35:00,20.6479093147845,20.867969988359448,20.8743,20.831980590215835,20.922897708931373,20.9207,21.06136115966035,20.934748847004414,20.9374,21.489598709868403,21.198867987120593,21.2574,21.065570996214888,20.94843013136949,20.9448
2017-01-04 12:40:00,2017/01/04 12:40:00,20.65121067409956,20.874336712172862,20.878,20.82988364939581,20.920722242925706,20.918,21.06383558308579,20.937408180048635,20.9353,21.538888819043223,21.257392984405158,21.3097,21.059926709064655,20.944829928464912,20.9398
2017-01-04 12:45:00,2017/01/04 12:45:00,20.656029708348797,20.87801088096967,20.883,20.826863082995374,20.91796351737463,20.9142,21.041963108287973,20.935286625014157,20.9298,21.609941357226376,21.3096946449416,21.3644,21.0351985535288,20.93976819659514,20.9321
2017-01-04 12:50:00,2017/01/04 12:50:00,20.65664516580665,20.88297681691381,20.8789,20.827701667453255,20.914226891365672,20.9091,20.995520389196372,20.929784720398402,20.9136,21.63431900818597,21.364395624398526,21.4022,21.014584621809888,20.932069543130183,20.923
2017-01-04 12:55:00,2017/01/04 12:55:00,20.65873780454615,20.878894885668615,20.8749,20.85275993828975,20.909052392072624,20.926,20.931608106232602,20.91357460218586,20.8948,21.641396869405355,21.40215502160936,21.4234,20.986572086963122,20.923049313474678,20.9228
2017-01-04 13:00:00,2017/01/04 13:00:00,20.819526258678366,20.87494598999905,20.8339,20.95366443543861,20.926038330266636,20.95,20.539579665443966,20.894795746008754,20.8082,21.472298570095518,21.423376436472097,21.3288,20.819147809849767,20.922765689515643,20.8837
2017-01-04 13:05:00,2017/01/04 13:05:00,20.973874957854775,20.833871184025043,20.8002,20.854176101790642,20.949974628625625,20.8702,20.127589574602325,20.808249497390307,20.6875,21.32873449116539,21.328841118172136,21.2404,20.60960293665238,20.883730102223865,20.8151
2017-01-04 13:10:00,2017/01/04 13:10:00,21.028933711220077,20.80024096590745,20.8216,20.862145396614267,20.870222117984838,20.929,20.25762357909656,20.687485081999853,20.8049,21.07126764904001,21.240427418213187,21.0694,20.658659256012925,20.815083962087556,20.897
2017-01-04 13:15:00,2017/01/04 13:15:00,21.08305814817163,20.821622105203176,20.7989,20.845117261091048,20.928962063837673,20.8992,20.479105036917076,20.804861790241546,20.8244,20.81766578176814,21.069370604091887,20.9259,20.73047432364001,20.89703696312455,20.8929
2017-01-04 13:20:00,2017/01/04 13:20:00,21.09332688002371,20.798878418893594,20.9284,20.83244152168487,20.89920232393746,20.9361,20.671427527787728,20.82438110365058,20.9219,21.031707309740398,20.925900005983465,21.0227,20.82965367044244,20.892912728441274,20.9704
2017-01-04 13:25:00,2017/01/04 13:25:00,21.103597389006723,20.928434364477027,20.9234,20.801785101517225,20.936097459004543,20.8837,20.822402899859355,20.921925264869515,20.9028,21.092788134334,21.022693475324047,20.9716,20.861745951401474,20.97041789233299,20.9254
2017-01-04 13:30:00,2017/01/04 13:30:00,21.10455902148749,20.923378739573536,20.9815,20.836291173487098,20.883704352580992,20.9195,20.79984957580399,20.902837870362816,20.9232,21.067989188854426,20.97158608297366,20.9841,20.842423923183958,20.925428620057858,20.9467
2017-01-04 13:35:00,2017/01/04 13:35:00,21.105271811921796,20.98152768703295,20.9739,20.845997990256762,20.919547361639218,20.8895,20.788421188096436,20.923214630735345,20.8905,21.01011523938041,20.98408114073726,20.9359,20.816344227827244,20.9467053928895,20.9084
2017-01-04 13:40:00,2017/01/04 13:40:00,21.109140596229224,20.97394189024584,21.0227,20.864708799948232,20.889549716141687,20.914,20.78280426190406,20.890462943268176,20.9134,20.97418433881444,20.93592931404237,20.9451,20.828534812245607,20.90836896348401,20.9333
2017-01-04 13:45:00,2017/01/04 13:45:00,21.1122665543802,21.022693869088187,21.0284,20.868137781302835,20.914009502963097,20.8958,20.790426493811538,20.913418888307945,20.8944,20.935176202107698,20.945053582588628,20.9211,20.839960085072676,20.933272771517068,20.9168
2017-01-04 13:50:00,2017/01/04 13:50:00,21.117410880649118,21.028356096610366,21.0765,20.879328737359515,20.895843169506975,20.9165,20.83363411089482,20.894403007521078,20.9274,20.95538157027096,20.921131132875587,20.9414,20.87309185252434,20.916824544158146,20.9448
2017-01-04 13:55:00,2017/01/04 13:55:00,21.121573182337727,21.076505909948537,21.084,20.88230321671557,20.916532697352807,20.903,20.87222659078327,20.927436411037263,20.918,20.953761417595842,20.941431139458928,20.9272,20.895349228696716,20.944782275128887,20.9342
2017-01-04 14:00:00,2017/01/04 14:00:00,21.12578964409022,21.08397631696215,21.1133,20.894592468741564,20.902980183369152,20.9167,20.88252696898911,20.918036284600646,20.9315,20.95255086901028,20.927165486210697,20.9348,20.902535387179967,20.93422503193011,20.9459
2017-01-04 14:05:00,2017/01/04 14:05:00,21.128744544766107,21.113276476524845,21.0775,20.808555621923233,20.91670489361894,20.8576,20.817316893079123,20.93148295830963,20.8725,20.888438784811513,20.93480206418468,20.8865,20.84091239038679,20.945901213927584,20.894
2017-01-04 14:10:00,2017/01/04 14:10:00,21.131283256400422,21.07746898524971,21.1164,20.786444265307352,20.857616433666124,20.8802,20.772039290839132,20.87253441675267,20.8968,20.864476107609505,20.886502755388733,20.9015,20.81995853201272,20.89400594690784,20.9199
2017-01-04 14:15:00,2017/01/04 14:15:00,21.132123372069316,21.11638115581684,21.0954,20.763414420339075,20.880153639740854,20.846,20.722738380825604,20.89683913242709,20.8554,20.826238298338637,20.901477599244345,20.8648,20.791517975296358,20.919947405712207,20.8863
2017-01-04 14:20:00,2017/01/04 14:20:00,21.133056575419914,21.095431091762066,21.1567,20.814938213462426,20.84597042901379,20.8971,20.750956787583448,20.855414461832936,20.9066,20.85702606436172,20.864790169580544,20.905,20.826643188597927,20.88631239928958,20.9329
2017-01-04 14:25:00,2017/01/04 14:25:00,21.132049393902378,21.156722885064596,21.145,20.848005610052496,20.89714252755317,20.8779,20.765230638363448,20.90660682733221,20.8786,20.86236378573284,20.905001187518053,20.8807,20.840605178424937,20.932936333758164,20.9083
2017-01-04 14:30:00,2017/01/04 14:30:00,21.131858534910975,21.145020397860264,21.1809,20.871943929397958,20.877932173032605,20.9046,20.780563220033912,20.878619831570177,20.9069,20.873783106549126,20.880695291106065,20.901,20.85208766795091,20.90828108302759,20.9324
2017-01-04 14:35:00,2017/01/04 14:35:00,21.129671355510936,21.180853743888406,21.1745,20.88817550563732,20.9045698926775,20.8925,20.782558118979694,20.9068959890231,20.8882,20.869233952213676,20.901040263472794,20.8841,20.849383793681284,20.93244498629383,20.9149
2017-01-04 14:40:00,2017/01/04 14:40:00,21.1289099960581,21.17450055963309,21.1896,20.88709088467897,20.892464459342705,20.8993,20.769984002299054,20.888192997665328,20.8937,20.861996588385807,20.884127492241134,20.8883,20.840587928821265,20.914866368500498,20.9206
2017-01-04 14:45:00,2017/01/04 14:45:00,21.126281654847958,21.189585043738248,21.1895,20.893452716021955,20.89927873988745,20.8948,20.755170727172356,20.893694904175163,20.8827,20.85161888893981,20.88834281947794,20.8791,20.829961461096786,20.920608841454964,20.9112
2017-01-04 14:50:00,2017/01/04 14:50:00,21.125434829616495,21.18953696059458,21.2017,20.900126612810993,20.894798336553038,20.9012,20.751558029556918,20.88267029508603,20.8875,20.848905021847088,20.879102548256128,20.8816,20.829429882177124,20.911205027130393,20.916
2017-01-04 14:55:00,2017/01/04 14:55:00,21.123039365052477,21.201697982863834,21.2062,20.917668098295678,20.901241676498557,20.9045,20.749626244943954,20.88750459781238,20.8846,20.844202283380184,20.881588341114877,20.8769,20.82937184663615,20.91603069022409,20.913
2017-01-04 15:00:00,2017/01/04 15:00:00,21.122568524648898,21.20618376926194,21.2164,20.923080925686634,20.90454728988027,20.9054,20.753990437127072,20.884599257607135,20.887,20.852873057205215,20.87687605938862,20.8824,20.833214397828215,20.91300518994649,20.9165
2017-01-04 15:05:00,2017/01/04 15:05:00,21.121435785747906,21.216377724079678,21.2728,20.97250945639695,20.905415491935514,20.9366,20.783377690643817,20.887023602749707,20.9154,20.97671502553044,20.88237506894353,20.9205,20.87811531479059,20.916515716955132,20.9454
2017-01-04 15:10:00,2017/01/04 15:10:00,21.1226934382056,21.272841396209856,21.2758,21.00669872406189,20.93660691884054,20.9306,20.815617322021012,20.915364750292838,20.9063,20.980662518248437,20.92051427619191,20.9048,20.893977487367522,20.94541300256526,20.933
2017-01-04 15:15:00,2017/01/04 15:15:00,21.12435341529016,21.275827918008815,21.3185,21.06565816760991,20.9306330285915,20.9681,20.876202777374885,20.90628477855114,20.9454,20.987673504533802,20.90479446968061,20.9252,20.928825690904375,20.93302703550279,20.9625
2017-01-04 15:20:00,2017/01/04 15:20:00,21.127584729007083,21.3185259214182,21.2929,21.04789667462876,20.96813497026477,20.9333,20.880021339375787,20.945415010625993,20.9096,20.942328994626564,20.925181137309835,20.8873,20.913457331128484,20.96248124717789,20.9272
2017-01-04 15:25:00,2017/01/04 15:25:00,21.13164227029364,21.292909175749685,21.3323,21.065452729764047,20.9333058806709,20.967,20.907961681222048,20.90958421679869,20.9473,20.923015840280982,20.887307249100218,20.9081,20.92509086686846,20.92715445521833,20.9571
2017-01-04 15:30:00,2017/01/04 15:30:00,21.13573719123349,21.3322520204336,21.3121,21.052236377837687,20.966979455822184,20.9369,20.895563977050415,20.94733673716769,20.9114,20.906776039107,20.90805983253017,20.8806,20.917009658655843,20.95707208963421,20.9272
2017-01-04 15:35:00,2017/01/04 15:35:00,21.140488776386974,21.312099916478644,21.3492,21.073517434481346,20.936907160945566,20.9686,20.904555901297954,20.91143705271395,20.9426,20.905194797329557,20.88062423816814,20.9024,20.932028140838725,20.927194053266987,20.9553
2017-01-04 15:40:00,2017/01/04 15:40:00,21.144027598052617,21.349216970571717,21.3353,21.0783090498158,20.968625247053296,20.9493,20.901667003245052,20.94260536419182,20.9168,20.889940773018964,20.90244159609074,20.8796,20.933053392772024,20.955296213069744,20.933
2017-01-04 15:45:00,2017/01/04 15:45:00,21.147463125241416,21.33530204018291,21.3676,21.10639436781048,20.94933927679267,20.978,20.913919675598493,20.916766370844755,20.9434,20.888423076270726,20.87960097705576,20.898,20.950833735743004,20.932965781843393,20.9572
2017-01-04 15:50:00,2017/01/04 15:50:00,21.149093486271624,21.367623376475024,21.351,21.100917690587096,20.97795967991624,20.9556,20.909069059186493,20.94335513502034,20.9169,20.86883718264386,20.89802578431818,20.874,20.94473890687823,20.95723820461211,20.933
2017-01-04 15:55:00,2017/01/04 15:55:00,21.14927158505685,21.35101601609375,21.3778,21.117198627742198,20.955554884391347,20.979,20.913939224367653,20.916917935333913,20.9387,20.86218397219153,20.873984385960398,20.8888,20.952197466354335,20.933044792113435,20.9523
2017-01-04 16:00:00,2017/01/04 16:00:00,21.147613582188512,21.377764695393466,21.3569,21.10113543526552,20.979007609360565,20.9548,20.89657554104741,20.938665308987936,20.909,20.835719585314052,20.888782411911677,20.8617,20.93258291617451,20.95226544633664,20.9243
2017-01-04 16:05:00,2017/01/04 16:05:00,21.142481807785657,21.356934942471753,21.3927,21.19220955728474,20.954829603578048,21.0158,20.956421144663352,20.908991281570138,20.9646,20.803493572089224,20.861722581024196,20.8885,20.97496741161217,20.924277742243362,20.969
2017-01-04 16:10:00,2017/01/04 16:10:00,21.136185063357857,21.392724714132328,21.3531,21.190057595287215,21.015756994031165,20.9798,20.972808738094614,20.964564384633547,20.9281,20.794112372374173,20.888457101550728,20.8571,20.980298740714716,20.968980671337135,20.9353
2017-01-04 16:15:00,2017/01/04 16:15:00,21.124634308715713,21.3530983950796,21.3814,21.204978748062103,20.979801953071217,21.0142,20.993751724401193,20.928074896898806,20.9655,20.811958030765425,20.85706739225361,20.8868,21.00179574856213,20.935274936975247,20.9686
2017-01-04 16:20:00,2017/01/04 16:20:00,21.1140749297914,21.381421622515575,21.3171,21.13108555602355,21.01415227907023,20.9497,20.945490782492584,20.965510697981415,20.9011,20.782710807182525,20.88683669386768,20.8372,20.937481851082737,20.96856448603961,20.9063
2017-01-04 16:25:00,2017/01/04 16:25:00,21.09729908206316,21.31711871174889,21.3417,21.10451315997517,20.949708413473104,20.9777,20.917011471444937,20.901060642249092,20.9316,20.79280839484312,20.837170663498796,20.8674,20.910383264074937,20.90628081572521,20.9333
2017-01-04 16:30:00,2017/01/04 16:30:00,21.083924365705457,21.341666116234308,21.3051,21.096774423055194,20.97767112145914,20.9522,20.901611461989035,20.931600132443236,20.8978,20.77470382043498,20.86743278176499,20.8386,20.8960103805602,20.933273172782776,20.9026
2017-01-04 16:35:00,2017/01/04 16:35:00,21.064156622595817,21.305098675316742,21.3247,21.115641449927068,20.952214128187848,20.9813,20.90965030746287,20.897844465830076,20.9264,20.791886574553757,20.838564767795788,20.8635,20.91127768329676,20.90264313696531,20.9291
2017-01-04 16:40:00,2017/01/04 16:40:00,21.0496940105225,21.3247130548545,21.2953,21.114953498036414,20.9812962534254,20.9622,20.916835085724585,20.92640478540676,20.9043,20.78829620328446,20.863470496222078,20.8437,20.916409404884064,20.929131351125307,20.9085
2017-01-04 16:45:00,2017/01/04 16:45:00,21.029441619864087,21.295278522487195,21.3098,21.13544505662685,20.962241162736746,20.9887,20.9371761144061,20.904331064962435,20.9304,20.80753779326011,20.84371944180515,20.8651,20.941033751619216,20.908450720212556,20.9326
2017-01-04 16:50:00,2017/01/04 16:50:00,21.014928478438833,21.30980336390428,21.2695,21.121430061391948,20.988707419370485,20.9646,20.92243163366726,20.930396267163246,20.8974,20.788344359772623,20.86505114632655,20.8358,20.92414041633441,20.932625700040433,20.9009
2017-01-04 16:55:00,2017/01/04 16:55:00,20.996044443998983,21.26947653570869,21.2895,21.120604290661163,20.964604036897185,20.9801,20.940139357033445,20.897360115029016,20.9332,20.82374561546385,20.83583029076101,20.8701,20.943149062640828,20.90090976931475,20.9315
2017-01-04 17:00:00,2017/01/04 17:00:00,20.589318277408836,21.289464840250048,21.0856,20.87495564421431,20.980112766950242,20.847,21.313322931183052,20.933224912596756,20.8975,20.605693107557954,20.87012056230094,20.7039,20.987050737912966,20.93145363668981,20.8286
2017-01-04 17:05:00,2017/01/04 17:05:00,20.197958858373113,21.08556904972687,21.1563,21.076629253095234,20.847019842485167,21.0531,21.955912728195926,20.897468334563143,21.1958,20.697117513015883,20.70392125642792,20.856,21.33476660680202,20.828553562745753,21.0474
2017-01-04 17:10:00,2017/01/04 17:10:00,20.002050439274456,21.156296113197698,20.9121,21.144641860431136,21.05309686681113,20.9341,21.86256677359239,21.19581745260473,20.9978,20.84678977601925,20.856016271766407,20.7777,21.34959090920114,21.047446610040765,20.9111
2017-01-04 17:15:00,2017/01/04 17:15:00,19.901256263569792,20.912127987998076,20.9932,21.304645096859645,20.934091003674894,21.1149,21.7620910479676,20.99776960867314,21.1453,21.126693368738245,20.77774002940913,20.9833,21.44183340018884,20.911147897230478,21.0839
